task_id,received_at,category,subcategory,province,city,channel,priority,external_lookup_scenario,routing_queue,evidence_complete,allegation_verified,aggregate_anchor,aggregate_share,data_nature
CN-TEL-2025Q2-0612,2025-07-06T00:01:00,服务争议,宽带装移机,湖北,武汉,互联网服务入口,高,effect_status_unknown,湖北服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0613,2025-07-06T00:12:00,服务争议,人工客服接续,浙江,杭州,企业客服热线,常规,not_committed,浙江服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0614,2025-07-06T00:23:00,服务争议,销户退订,陕西,西安,运营商应用,关注,committed_response_lost,陕西服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0615,2025-07-06T00:34:00,服务争议,宽带装移机,辽宁,沈阳,线下营业厅,高,effect_status_unknown,辽宁服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0616,2025-07-06T00:45:00,服务争议,人工客服接续,福建,福州,互联网服务入口,常规,not_committed,福建服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0617,2025-07-06T00:56:00,服务争议,销户退订,四川,成都,企业客服热线,关注,committed_response_lost,四川服务复核队列,False,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0618,2025-07-06T01:07:00,服务争议,宽带装移机,广东,广州,运营商应用,高,effect_status_unknown,广东服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0619,2025-07-06T01:18:00,服务争议,人工客服接续,河南,郑州,线下营业厅,常规,not_committed,河南服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0620,2025-07-06T01:29:00,服务争议,销户退订,湖北,武汉,互联网服务入口,关注,committed_response_lost,湖北服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0621,2025-07-06T01:40:00,服务争议,宽带装移机,浙江,杭州,企业客服热线,高,effect_status_unknown,浙江服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0622,2025-07-06T01:51:00,服务争议,人工客服接续,陕西,西安,运营商应用,常规,not_committed,陕西服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0623,2025-07-06T02:02:00,服务争议,销户退订,辽宁,沈阳,线下营业厅,关注,committed_response_lost,辽宁服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0624,2025-07-06T02:13:00,服务争议,宽带装移机,福建,福州,互联网服务入口,高,effect_status_unknown,福建服务复核队列,False,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0625,2025-07-06T02:24:00,服务争议,人工客服接续,四川,成都,企业客服热线,常规,not_committed,四川服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0626,2025-07-06T02:35:00,服务争议,销户退订,广东,广州,运营商应用,关注,committed_response_lost,广东服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0627,2025-07-06T02:46:00,服务争议,宽带装移机,河南,郑州,线下营业厅,高,effect_status_unknown,河南服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0628,2025-07-06T02:57:00,服务争议,人工客服接续,湖北,武汉,互联网服务入口,常规,not_committed,湖北服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0629,2025-07-06T03:08:00,服务争议,销户退订,浙江,杭州,企业客服热线,关注,committed_response_lost,浙江服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0630,2025-07-06T03:19:00,服务争议,宽带装移机,陕西,西安,运营商应用,高,effect_status_unknown,陕西服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0631,2025-07-06T03:30:00,服务争议,人工客服接续,辽宁,沈阳,线下营业厅,常规,not_committed,辽宁服务复核队列,False,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0632,2025-07-06T03:41:00,服务争议,销户退订,福建,福州,互联网服务入口,关注,committed_response_lost,福建服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0633,2025-07-06T03:52:00,服务争议,宽带装移机,四川,成都,企业客服热线,高,effect_status_unknown,四川服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0634,2025-07-06T04:03:00,服务争议,人工客服接续,广东,广州,运营商应用,常规,not_committed,广东服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0635,2025-07-06T04:14:00,服务争议,销户退订,河南,郑州,线下营业厅,关注,committed_response_lost,河南服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0636,2025-07-06T04:25:00,服务争议,宽带装移机,湖北,武汉,互联网服务入口,高,effect_status_unknown,湖北服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0637,2025-07-06T04:36:00,服务争议,人工客服接续,浙江,杭州,企业客服热线,常规,not_committed,浙江服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0638,2025-07-06T04:47:00,服务争议,销户退订,陕西,西安,运营商应用,关注,committed_response_lost,陕西服务复核队列,False,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0639,2025-07-06T04:58:00,服务争议,宽带装移机,辽宁,沈阳,线下营业厅,高,effect_status_unknown,辽宁服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0640,2025-07-06T05:09:00,服务争议,人工客服接续,福建,福州,互联网服务入口,常规,not_committed,福建服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0641,2025-07-06T05:20:00,服务争议,销户退订,四川,成都,企业客服热线,关注,committed_response_lost,四川服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0642,2025-07-06T05:31:00,服务争议,宽带装移机,广东,广州,运营商应用,高,effect_status_unknown,广东服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0643,2025-07-06T05:42:00,服务争议,人工客服接续,河南,郑州,线下营业厅,常规,not_committed,河南服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0644,2025-07-06T05:53:00,服务争议,销户退订,湖北,武汉,互联网服务入口,关注,committed_response_lost,湖北服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0645,2025-07-06T06:04:00,服务争议,宽带装移机,浙江,杭州,企业客服热线,高,effect_status_unknown,浙江服务复核队列,False,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0646,2025-07-06T06:15:00,服务争议,人工客服接续,陕西,西安,运营商应用,常规,not_committed,陕西服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0647,2025-07-06T06:26:00,服务争议,销户退订,辽宁,沈阳,线下营业厅,关注,committed_response_lost,辽宁服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0648,2025-07-06T06:37:00,服务争议,宽带装移机,福建,福州,互联网服务入口,高,effect_status_unknown,福建服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0649,2025-07-06T06:48:00,服务争议,人工客服接续,四川,成都,企业客服热线,常规,not_committed,四川服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0650,2025-07-06T06:59:00,服务争议,销户退订,广东,广州,运营商应用,关注,committed_response_lost,广东服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0651,2025-07-06T07:10:00,服务争议,宽带装移机,河南,郑州,线下营业厅,高,effect_status_unknown,河南服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0652,2025-07-06T07:21:00,服务争议,人工客服接续,湖北,武汉,互联网服务入口,常规,not_committed,湖北服务复核队列,False,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0653,2025-07-06T07:32:00,服务争议,销户退订,浙江,杭州,企业客服热线,关注,committed_response_lost,浙江服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0654,2025-07-06T07:43:00,服务争议,宽带装移机,陕西,西安,运营商应用,高,effect_status_unknown,陕西服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0655,2025-07-06T07:54:00,服务争议,人工客服接续,辽宁,沈阳,线下营业厅,常规,not_committed,辽宁服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0656,2025-07-06T08:05:00,服务争议,销户退订,福建,福州,互联网服务入口,关注,committed_response_lost,福建服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0657,2025-07-06T08:16:00,服务争议,宽带装移机,四川,成都,企业客服热线,高,effect_status_unknown,四川服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0658,2025-07-06T08:27:00,服务争议,人工客服接续,广东,广州,运营商应用,常规,not_committed,广东服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0659,2025-07-06T08:38:00,服务争议,销户退订,河南,郑州,线下营业厅,关注,committed_response_lost,河南服务复核队列,False,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0660,2025-07-06T08:49:00,服务争议,宽带装移机,湖北,武汉,互联网服务入口,高,effect_status_unknown,湖北服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0661,2025-07-06T09:00:00,服务争议,人工客服接续,浙江,杭州,企业客服热线,常规,not_committed,浙江服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0662,2025-07-06T09:11:00,服务争议,销户退订,陕西,西安,运营商应用,关注,committed_response_lost,陕西服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0663,2025-07-06T09:22:00,服务争议,宽带装移机,辽宁,沈阳,线下营业厅,高,effect_status_unknown,辽宁服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0664,2025-07-06T09:33:00,服务争议,人工客服接续,福建,福州,互联网服务入口,常规,not_committed,福建服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0665,2025-07-06T09:44:00,服务争议,销户退订,四川,成都,企业客服热线,关注,committed_response_lost,四川服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0666,2025-07-06T09:55:00,服务争议,宽带装移机,广东,广州,运营商应用,高,effect_status_unknown,广东服务复核队列,False,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0667,2025-07-06T10:06:00,服务争议,人工客服接续,河南,郑州,线下营业厅,常规,not_committed,河南服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0668,2025-07-06T10:17:00,服务争议,销户退订,湖北,武汉,互联网服务入口,关注,committed_response_lost,湖北服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0669,2025-07-06T10:28:00,服务争议,宽带装移机,浙江,杭州,企业客服热线,高,effect_status_unknown,浙江服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0670,2025-07-06T10:39:00,服务争议,人工客服接续,陕西,西安,运营商应用,常规,not_committed,陕西服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0671,2025-07-06T10:50:00,服务争议,销户退订,辽宁,沈阳,线下营业厅,关注,committed_response_lost,辽宁服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0672,2025-07-06T11:01:00,服务争议,宽带装移机,福建,福州,互联网服务入口,高,effect_status_unknown,福建服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0673,2025-07-06T11:12:00,服务争议,人工客服接续,四川,成都,企业客服热线,常规,not_committed,四川服务复核队列,False,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0674,2025-07-06T11:23:00,服务争议,销户退订,广东,广州,运营商应用,关注,committed_response_lost,广东服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0675,2025-07-06T11:34:00,服务争议,宽带装移机,河南,郑州,线下营业厅,高,effect_status_unknown,河南服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0676,2025-07-06T11:45:00,服务争议,人工客服接续,湖北,武汉,互联网服务入口,常规,not_committed,湖北服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0677,2025-07-06T11:56:00,服务争议,销户退订,浙江,杭州,企业客服热线,关注,committed_response_lost,浙江服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0678,2025-07-06T12:07:00,服务争议,宽带装移机,陕西,西安,运营商应用,高,effect_status_unknown,陕西服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0679,2025-07-06T12:18:00,服务争议,人工客服接续,辽宁,沈阳,线下营业厅,常规,not_committed,辽宁服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0680,2025-07-06T12:29:00,服务争议,销户退订,福建,福州,互联网服务入口,关注,committed_response_lost,福建服务复核队列,False,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0681,2025-07-06T12:40:00,服务争议,宽带装移机,四川,成都,企业客服热线,高,effect_status_unknown,四川服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0682,2025-07-06T12:51:00,服务争议,人工客服接续,广东,广州,运营商应用,常规,not_committed,广东服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0683,2025-07-06T13:02:00,服务争议,销户退订,河南,郑州,线下营业厅,关注,committed_response_lost,河南服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0684,2025-07-06T13:13:00,服务争议,宽带装移机,湖北,武汉,互联网服务入口,高,effect_status_unknown,湖北服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0685,2025-07-06T13:24:00,服务争议,人工客服接续,浙江,杭州,企业客服热线,常规,not_committed,浙江服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0686,2025-07-06T13:35:00,服务争议,销户退订,陕西,西安,运营商应用,关注,committed_response_lost,陕西服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0687,2025-07-06T13:46:00,服务争议,宽带装移机,辽宁,沈阳,线下营业厅,高,effect_status_unknown,辽宁服务复核队列,False,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0688,2025-07-06T13:57:00,服务争议,人工客服接续,福建,福州,互联网服务入口,常规,not_committed,福建服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0689,2025-07-06T14:08:00,服务争议,销户退订,四川,成都,企业客服热线,关注,committed_response_lost,四川服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0690,2025-07-06T14:19:00,服务争议,宽带装移机,广东,广州,运营商应用,高,effect_status_unknown,广东服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0691,2025-07-06T14:30:00,服务争议,人工客服接续,河南,郑州,线下营业厅,常规,not_committed,河南服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
