event_id,transport_id,flow_token,event_version,event_time,received_at,source_system,from_department,to_department,bed_request_id,role,actor_id,event_type,co_sign_status,privacy_scope,clinical_decision_allowed,conflict_type,late_event
TRN-0428-03,TRN-0428,FLOW-0428,3,2026-07-05T10:04:00+08:00,2026-07-05T10:06:00+08:00,BED_CONTROL,急诊抢救区,日间诊疗区,BED-117,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0428-04,TRN-0428,FLOW-0428,4,2026-07-05T10:08:00+08:00,2026-07-05T10:10:00+08:00,WARD_BOARD,急诊抢救区,日间诊疗区,BED-117,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0428-05,TRN-0428,FLOW-0428,5,2026-07-05T10:12:00+08:00,2026-07-05T10:14:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-117,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0428-06,TRN-0428,FLOW-0428,6,2026-07-05T10:01:00+08:00,2026-07-05T10:21:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-117,coordination_lead,COORD-01,correction_appended,pending,operational_only,False,out_of_order,False
TRN-0429-01,TRN-0429,FLOW-0429,1,2026-07-05T10:03:00+08:00,2026-07-05T10:04:00+08:00,ED_BOARD,急诊观察区,内科留观区,BED-124,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0429-02,TRN-0429,FLOW-0429,2,2026-07-05T10:07:00+08:00,2026-07-05T10:09:00+08:00,TRANSPORT_DISPATCH,急诊观察区,内科留观区,BED-124,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0429-03,TRN-0429,FLOW-0429,3,2026-07-05T10:11:00+08:00,2026-07-05T10:13:00+08:00,BED_CONTROL,急诊观察区,内科留观区,BED-124,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0429-04,TRN-0429,FLOW-0429,4,2026-07-05T10:15:00+08:00,2026-07-05T10:17:00+08:00,WARD_BOARD,急诊观察区,内科留观区,BED-124,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0429-05,TRN-0429,FLOW-0429,5,2026-07-05T10:19:00+08:00,2026-07-05T10:21:00+08:00,OPS_AUDIT,急诊观察区,内科留观区,BED-124,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0429-06,TRN-0429,FLOW-0429,6,2026-07-05T10:23:00+08:00,2026-07-05T10:25:00+08:00,WARD_BOARD,急诊观察区,内科留观区,BED-124,coordination_lead,COORD-01,handoff_received,pending,operational_only,False,duplicate,False
TRN-0430-01,TRN-0430,FLOW-0430,1,2026-07-05T10:10:00+08:00,2026-07-05T10:11:00+08:00,ED_BOARD,急诊观察区,外科留观区,BED-131,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0430-02,TRN-0430,FLOW-0430,2,2026-07-05T10:14:00+08:00,2026-07-05T10:16:00+08:00,TRANSPORT_DISPATCH,急诊观察区,外科留观区,BED-131,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0430-03,TRN-0430,FLOW-0430,3,2026-07-05T10:18:00+08:00,2026-07-05T10:20:00+08:00,BED_CONTROL,急诊观察区,外科留观区,BED-131,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0430-04,TRN-0430,FLOW-0430,4,2026-07-05T10:22:00+08:00,2026-07-05T10:24:00+08:00,WARD_BOARD,急诊观察区,外科留观区,BED-131,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0430-05,TRN-0430,FLOW-0430,5,2026-07-05T10:26:00+08:00,2026-07-05T10:28:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-131,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0430-06,TRN-0430,FLOW-0430,6,2026-07-05T10:30:00+08:00,2026-07-05T10:32:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-131,coordination_lead,COORD-01,correction_appended,missing,operational_only,False,missing,False
TRN-0431-01,TRN-0431,FLOW-0431,1,2026-07-05T10:17:00+08:00,2026-07-05T10:18:00+08:00,ED_BOARD,急诊抢救区,日间诊疗区,BED-138,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0431-02,TRN-0431,FLOW-0431,2,2026-07-05T10:21:00+08:00,2026-07-05T10:23:00+08:00,TRANSPORT_DISPATCH,急诊抢救区,日间诊疗区,BED-138,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0431-03,TRN-0431,FLOW-0431,3,2026-07-05T10:25:00+08:00,2026-07-05T10:27:00+08:00,BED_CONTROL,急诊抢救区,日间诊疗区,BED-138,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0431-04,TRN-0431,FLOW-0431,4,2026-07-05T10:29:00+08:00,2026-07-05T10:31:00+08:00,WARD_BOARD,急诊抢救区,日间诊疗区,BED-138,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0431-05,TRN-0431,FLOW-0431,5,2026-07-05T10:33:00+08:00,2026-07-05T10:35:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-138,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0431-06,TRN-0431,FLOW-0431,6,2026-07-05T10:37:00+08:00,2026-07-05T10:39:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-138,coordination_lead,COORD-01,correction_appended,confirmed_and_cancelled,operational_only,False,mutually_exclusive,False
TRN-0432-01,TRN-0432,FLOW-0432,1,2026-07-05T10:24:00+08:00,2026-07-05T10:25:00+08:00,ED_BOARD,急诊观察区,内科留观区,BED-145,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0432-02,TRN-0432,FLOW-0432,2,2026-07-05T10:28:00+08:00,2026-07-05T10:30:00+08:00,TRANSPORT_DISPATCH,急诊观察区,内科留观区,BED-145,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0432-03,TRN-0432,FLOW-0432,3,2026-07-05T10:32:00+08:00,2026-07-05T10:34:00+08:00,BED_CONTROL,急诊观察区,内科留观区,BED-145,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0432-04,TRN-0432,FLOW-0432,4,2026-07-05T10:36:00+08:00,2026-07-05T10:38:00+08:00,WARD_BOARD,急诊观察区,内科留观区,BED-145,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0432-05,TRN-0432,FLOW-0432,5,2026-07-05T10:40:00+08:00,2026-07-05T10:42:00+08:00,OPS_AUDIT,急诊观察区,内科留观区,BED-145,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0432-06,TRN-0432,FLOW-0432,6,2026-07-05T10:33:00+08:00,2026-07-05T11:12:00+08:00,OPS_AUDIT,急诊观察区,内科留观区,BED-145,coordination_lead,COORD-01,correction_appended,pending,operational_only,False,late_reopen,True
TRN-0433-01,TRN-0433,FLOW-0433,1,2026-07-05T10:31:00+08:00,2026-07-05T10:32:00+08:00,ED_BOARD,急诊观察区,外科留观区,BED-152,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0433-02,TRN-0433,FLOW-0433,2,2026-07-05T10:35:00+08:00,2026-07-05T10:37:00+08:00,TRANSPORT_DISPATCH,急诊观察区,外科留观区,BED-152,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0433-03,TRN-0433,FLOW-0433,3,2026-07-05T10:39:00+08:00,2026-07-05T10:41:00+08:00,BED_CONTROL,急诊观察区,外科留观区,BED-152,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0433-04,TRN-0433,FLOW-0433,4,2026-07-05T10:43:00+08:00,2026-07-05T10:45:00+08:00,WARD_BOARD,急诊观察区,外科留观区,BED-152,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0433-05,TRN-0433,FLOW-0433,5,2026-07-05T10:47:00+08:00,2026-07-05T10:49:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-152,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0433-06,TRN-0433,FLOW-0433,6,2026-07-05T10:51:00+08:00,2026-07-05T11:33:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-152,coordination_lead,COORD-01,correction_appended,pending,operational_only,False,late_event,True
TRN-0434-01,TRN-0434,FLOW-0434,1,2026-07-05T10:38:00+08:00,2026-07-05T10:39:00+08:00,ED_BOARD,急诊抢救区,日间诊疗区,BED-159,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0434-02,TRN-0434,FLOW-0434,2,2026-07-05T10:42:00+08:00,2026-07-05T10:44:00+08:00,TRANSPORT_DISPATCH,急诊抢救区,日间诊疗区,BED-159,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0434-03,TRN-0434,FLOW-0434,3,2026-07-05T10:46:00+08:00,2026-07-05T10:48:00+08:00,BED_CONTROL,急诊抢救区,日间诊疗区,BED-159,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0434-04,TRN-0434,FLOW-0434,4,2026-07-05T10:50:00+08:00,2026-07-05T10:52:00+08:00,WARD_BOARD,急诊抢救区,日间诊疗区,BED-159,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0434-05,TRN-0434,FLOW-0434,5,2026-07-05T10:54:00+08:00,2026-07-05T10:56:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-159,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0434-06,TRN-0434,FLOW-0434,6,2026-07-05T10:43:00+08:00,2026-07-05T11:03:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-159,coordination_lead,COORD-01,correction_appended,pending,operational_only,False,out_of_order,False
TRN-0435-01,TRN-0435,FLOW-0435,1,2026-07-05T10:45:00+08:00,2026-07-05T10:46:00+08:00,ED_BOARD,急诊观察区,内科留观区,BED-166,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0435-02,TRN-0435,FLOW-0435,2,2026-07-05T10:49:00+08:00,2026-07-05T10:51:00+08:00,TRANSPORT_DISPATCH,急诊观察区,内科留观区,BED-166,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0435-03,TRN-0435,FLOW-0435,3,2026-07-05T10:53:00+08:00,2026-07-05T10:55:00+08:00,BED_CONTROL,急诊观察区,内科留观区,BED-166,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0435-04,TRN-0435,FLOW-0435,4,2026-07-05T10:57:00+08:00,2026-07-05T10:59:00+08:00,WARD_BOARD,急诊观察区,内科留观区,BED-166,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0435-05,TRN-0435,FLOW-0435,5,2026-07-05T11:01:00+08:00,2026-07-05T11:03:00+08:00,OPS_AUDIT,急诊观察区,内科留观区,BED-166,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0435-06,TRN-0435,FLOW-0435,6,2026-07-05T11:05:00+08:00,2026-07-05T11:07:00+08:00,WARD_BOARD,急诊观察区,内科留观区,BED-166,coordination_lead,COORD-01,handoff_received,pending,operational_only,False,duplicate,False
TRN-0436-01,TRN-0436,FLOW-0436,1,2026-07-05T10:52:00+08:00,2026-07-05T10:53:00+08:00,ED_BOARD,急诊观察区,外科留观区,BED-173,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0436-02,TRN-0436,FLOW-0436,2,2026-07-05T10:56:00+08:00,2026-07-05T10:58:00+08:00,TRANSPORT_DISPATCH,急诊观察区,外科留观区,BED-173,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0436-03,TRN-0436,FLOW-0436,3,2026-07-05T11:00:00+08:00,2026-07-05T11:02:00+08:00,BED_CONTROL,急诊观察区,外科留观区,BED-173,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0436-04,TRN-0436,FLOW-0436,4,2026-07-05T11:04:00+08:00,2026-07-05T11:06:00+08:00,WARD_BOARD,急诊观察区,外科留观区,BED-173,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0436-05,TRN-0436,FLOW-0436,5,2026-07-05T11:08:00+08:00,2026-07-05T11:10:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-173,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0436-06,TRN-0436,FLOW-0436,6,2026-07-05T11:12:00+08:00,2026-07-05T11:14:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-173,coordination_lead,COORD-01,correction_appended,missing,operational_only,False,missing,False
TRN-0437-01,TRN-0437,FLOW-0437,1,2026-07-05T10:59:00+08:00,2026-07-05T11:00:00+08:00,ED_BOARD,急诊抢救区,日间诊疗区,BED-180,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0437-02,TRN-0437,FLOW-0437,2,2026-07-05T11:03:00+08:00,2026-07-05T11:05:00+08:00,TRANSPORT_DISPATCH,急诊抢救区,日间诊疗区,BED-180,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0437-03,TRN-0437,FLOW-0437,3,2026-07-05T11:07:00+08:00,2026-07-05T11:09:00+08:00,BED_CONTROL,急诊抢救区,日间诊疗区,BED-180,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0437-04,TRN-0437,FLOW-0437,4,2026-07-05T11:11:00+08:00,2026-07-05T11:13:00+08:00,WARD_BOARD,急诊抢救区,日间诊疗区,BED-180,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0437-05,TRN-0437,FLOW-0437,5,2026-07-05T11:15:00+08:00,2026-07-05T11:17:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-180,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0437-06,TRN-0437,FLOW-0437,6,2026-07-05T11:19:00+08:00,2026-07-05T11:21:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-180,coordination_lead,COORD-01,correction_appended,confirmed_and_cancelled,operational_only,False,mutually_exclusive,False
TRN-0438-01,TRN-0438,FLOW-0438,1,2026-07-05T11:06:00+08:00,2026-07-05T11:07:00+08:00,ED_BOARD,急诊观察区,内科留观区,BED-007,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0438-02,TRN-0438,FLOW-0438,2,2026-07-05T11:10:00+08:00,2026-07-05T11:12:00+08:00,TRANSPORT_DISPATCH,急诊观察区,内科留观区,BED-007,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0438-03,TRN-0438,FLOW-0438,3,2026-07-05T11:14:00+08:00,2026-07-05T11:16:00+08:00,BED_CONTROL,急诊观察区,内科留观区,BED-007,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0438-04,TRN-0438,FLOW-0438,4,2026-07-05T11:18:00+08:00,2026-07-05T11:20:00+08:00,WARD_BOARD,急诊观察区,内科留观区,BED-007,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0438-05,TRN-0438,FLOW-0438,5,2026-07-05T11:22:00+08:00,2026-07-05T11:24:00+08:00,OPS_AUDIT,急诊观察区,内科留观区,BED-007,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0438-06,TRN-0438,FLOW-0438,6,2026-07-05T11:15:00+08:00,2026-07-05T11:54:00+08:00,OPS_AUDIT,急诊观察区,内科留观区,BED-007,coordination_lead,COORD-01,correction_appended,pending,operational_only,False,late_reopen,True
TRN-0439-01,TRN-0439,FLOW-0439,1,2026-07-05T11:13:00+08:00,2026-07-05T11:14:00+08:00,ED_BOARD,急诊观察区,外科留观区,BED-014,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0439-02,TRN-0439,FLOW-0439,2,2026-07-05T11:17:00+08:00,2026-07-05T11:19:00+08:00,TRANSPORT_DISPATCH,急诊观察区,外科留观区,BED-014,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0439-03,TRN-0439,FLOW-0439,3,2026-07-05T11:21:00+08:00,2026-07-05T11:23:00+08:00,BED_CONTROL,急诊观察区,外科留观区,BED-014,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0439-04,TRN-0439,FLOW-0439,4,2026-07-05T11:25:00+08:00,2026-07-05T11:27:00+08:00,WARD_BOARD,急诊观察区,外科留观区,BED-014,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0439-05,TRN-0439,FLOW-0439,5,2026-07-05T11:29:00+08:00,2026-07-05T11:31:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-014,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0439-06,TRN-0439,FLOW-0439,6,2026-07-05T11:33:00+08:00,2026-07-05T12:15:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-014,coordination_lead,COORD-01,correction_appended,pending,operational_only,False,late_event,True
TRN-0440-01,TRN-0440,FLOW-0440,1,2026-07-05T11:20:00+08:00,2026-07-05T11:21:00+08:00,ED_BOARD,急诊抢救区,日间诊疗区,BED-021,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0440-02,TRN-0440,FLOW-0440,2,2026-07-05T11:24:00+08:00,2026-07-05T11:26:00+08:00,TRANSPORT_DISPATCH,急诊抢救区,日间诊疗区,BED-021,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0440-03,TRN-0440,FLOW-0440,3,2026-07-05T11:28:00+08:00,2026-07-05T11:30:00+08:00,BED_CONTROL,急诊抢救区,日间诊疗区,BED-021,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0440-04,TRN-0440,FLOW-0440,4,2026-07-05T11:32:00+08:00,2026-07-05T11:34:00+08:00,WARD_BOARD,急诊抢救区,日间诊疗区,BED-021,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0440-05,TRN-0440,FLOW-0440,5,2026-07-05T11:36:00+08:00,2026-07-05T11:38:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-021,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0440-06,TRN-0440,FLOW-0440,6,2026-07-05T11:25:00+08:00,2026-07-05T11:45:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-021,coordination_lead,COORD-01,correction_appended,pending,operational_only,False,out_of_order,False
TRN-0441-01,TRN-0441,FLOW-0441,1,2026-07-05T11:27:00+08:00,2026-07-05T11:28:00+08:00,ED_BOARD,急诊观察区,内科留观区,BED-028,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0441-02,TRN-0441,FLOW-0441,2,2026-07-05T11:31:00+08:00,2026-07-05T11:33:00+08:00,TRANSPORT_DISPATCH,急诊观察区,内科留观区,BED-028,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0441-03,TRN-0441,FLOW-0441,3,2026-07-05T11:35:00+08:00,2026-07-05T11:37:00+08:00,BED_CONTROL,急诊观察区,内科留观区,BED-028,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0441-04,TRN-0441,FLOW-0441,4,2026-07-05T11:39:00+08:00,2026-07-05T11:41:00+08:00,WARD_BOARD,急诊观察区,内科留观区,BED-028,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0441-05,TRN-0441,FLOW-0441,5,2026-07-05T11:43:00+08:00,2026-07-05T11:45:00+08:00,OPS_AUDIT,急诊观察区,内科留观区,BED-028,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0441-06,TRN-0441,FLOW-0441,6,2026-07-05T11:47:00+08:00,2026-07-05T11:49:00+08:00,WARD_BOARD,急诊观察区,内科留观区,BED-028,coordination_lead,COORD-01,handoff_received,pending,operational_only,False,duplicate,False
TRN-0442-01,TRN-0442,FLOW-0442,1,2026-07-05T11:34:00+08:00,2026-07-05T11:35:00+08:00,ED_BOARD,急诊观察区,外科留观区,BED-035,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0442-02,TRN-0442,FLOW-0442,2,2026-07-05T11:38:00+08:00,2026-07-05T11:40:00+08:00,TRANSPORT_DISPATCH,急诊观察区,外科留观区,BED-035,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0442-03,TRN-0442,FLOW-0442,3,2026-07-05T11:42:00+08:00,2026-07-05T11:44:00+08:00,BED_CONTROL,急诊观察区,外科留观区,BED-035,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0442-04,TRN-0442,FLOW-0442,4,2026-07-05T11:46:00+08:00,2026-07-05T11:48:00+08:00,WARD_BOARD,急诊观察区,外科留观区,BED-035,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0442-05,TRN-0442,FLOW-0442,5,2026-07-05T11:50:00+08:00,2026-07-05T11:52:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-035,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0442-06,TRN-0442,FLOW-0442,6,2026-07-05T11:54:00+08:00,2026-07-05T11:56:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-035,coordination_lead,COORD-01,correction_appended,missing,operational_only,False,missing,False
TRN-0443-01,TRN-0443,FLOW-0443,1,2026-07-05T11:41:00+08:00,2026-07-05T11:42:00+08:00,ED_BOARD,急诊抢救区,日间诊疗区,BED-042,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
