school_name,major_name,notice_title,source_relative_url,published_date,province,school_type,school_attribute,notice_id,snapshot_year,freshness_status,official_verification_required,state,data_nature
集美大学,信息与通信工程,2021年集美大学信息与通信工程研究生调剂信息,/tiaoji/schooldetail/id/28193.shtml,2021-03-01,福建,综合,"福建省重点建设高校（2004）
交通运输部与福建省共建高校（2007）
福建省与厦门市共建高校（2012）
卓越工程师教育培养计划 （2013）
卓越农林人才教育培养计划（2014）",B022-TJ-0495,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
广东工业大学,环境科学与工程,2021年广东工业大学环境科学与工程考研调剂信息,/tiaoji/schooldetail/id/28191.shtml,2021-03-01,广东,,,B022-TJ-0496,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
集美大学,船舶与海洋工程,2021年集美大学船舶与海洋工程研究生调剂信息,/tiaoji/schooldetail/id/28189.shtml,2021-03-01,福建,综合,"福建省重点建设高校（2004）
交通运输部与福建省共建高校（2007）
福建省与厦门市共建高校（2012）
卓越工程师教育培养计划 （2013）
卓越农林人才教育培养计划（2014）",B022-TJ-0497,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
中国石油大学（华东）,化学、化工、材料,2021年中国石油大学（华东）生物质新能源和新材料课题..,/tiaoji/schooldetail/id/28187.shtml,2021-03-01,山东,理工,"世界一流学科建设高校（2017年）
全国重点大学（1960年）
211工程（1997年）
卓越工程师教育培养计划（2010年）",B022-TJ-0498,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
渤海大学,会计学、金融学,2021年渤海大学会计学、金融学研究生调剂信息,/tiaoji/schooldetail/id/28185.shtml,2021-03-01,辽宁,综合,辽宁省,B022-TJ-0499,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
山东理工大学,材料,2021年山东理工大学材料学院研究生调剂信息,/tiaoji/schooldetail/id/28183.shtml,2021-03-01,山东,理工类,"实施高校

山东省一流学科立项建设高校
立项建设单位",B022-TJ-0500,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
烟台大学,材料科学与工程（学硕）、..,2021年烟台大学2021年烟台大学化学化工学院医用/自修..,/tiaoji/schooldetail/id/28181.shtml,2021-03-01,山东,综合类,"山东省属重点综合性大学



山东省地方立法研究服务基地",B022-TJ-0501,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
北京服装学院,材料、化工、环境化学、分..,2021年北京服装学院材料设计与工程学院材料、化工、环..,/tiaoji/schooldetail/id/28179.shtml,2021-03-01,北京,艺术类,（2011年10月入选）,B022-TJ-0502,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
南方科技大学,机电、计算机、材料等,2021年南方科技大学计算设计与制造课题组（机电，计算..,/tiaoji/schooldetail/id/28175.shtml,2021-03-01,广东,理工类,"国家高等教育综合改革试验校
全日制普通高等学校",B022-TJ-0503,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
贵州大学,治金工程,2021年贵州大学治金工程研究生调剂信息,/tiaoji/schooldetail/id/28173.shtml,2021-03-01,贵州,综合,西部地区重点建设高水平大学,B022-TJ-0504,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
东北林业大学,化学、材料科学与工程,2021年东北林业大学化学、材料科学与工程研究生调剂信..,/tiaoji/schooldetail/id/28171.shtml,2021-03-01,黑龙江,林业类,"（2017年入选）

（2005年入选）
（2011年入选）
（2011年入选）",B022-TJ-0505,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
湖北工业大学,轻工技术与工程、材料科学..,2021年湖北工业大学轻工技术与工程、材料科学与工程研..,/tiaoji/schooldetail/id/28169.shtml,2021-03-01,湖北,理工,"（2011年）
（2012年）
（2014年）
（2017年）",B022-TJ-0506,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
福建师范大学,计算机科学与技术,2021年福建师范大学计算机科学与技术考研调剂信息,/tiaoji/schooldetail/id/28167.shtml,2021-03-01,福建,师范类,"（2003） 
福建省人民政府与教育部共建高校（2012） 
（2014） 
福建省一流大学建设高校（2018）",B022-TJ-0507,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
黑龙江大学,植物保护,2021年黑龙江大学现代农业与生态环境学院焦晓光教授团..,/tiaoji/schooldetail/id/28163.shtml,2021-03-01,黑龙江,综合,"全日制普通高等学校
（2012年）
（2012年）
（2013年）
黑龙江省“双一流”建设A类高校（2018年）",B022-TJ-0508,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
黑龙江大学,生态学,2021年黑龙江大学生态学研究生调剂信息,/tiaoji/schooldetail/id/28161.shtml,2021-03-01,黑龙江,综合,"全日制普通高等学校
（2012年）
（2012年）
（2013年）
黑龙江省“双一流”建设A类高校（2018年）",B022-TJ-0509,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
厦门大学,机械、电气、仪器、能源与..,2021年厦门大学机械、电气、仪器、能源与动力工程、自..,/tiaoji/schooldetail/id/28159.shtml,2021-03-01,福建,,,B022-TJ-0510,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
上海海洋大学,船舶与海洋工程、电子信息,2021年上海海洋大学船舶与海洋工程、电子信息（控制方..,/tiaoji/schooldetail/id/28157.shtml,2021-03-01,上海,农林类,（2017年入选）,B022-TJ-0511,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
南京林业大学,料、化学、生物等,2021年南京林业大学化工学院先进材料与绿色催化课题组..,/tiaoji/schooldetail/id/28155.shtml,2021-03-01,江苏,农林,"（2000年） 
 
（2014年） 
（2010年） 
世界一流学科建设高校（2017年）",B022-TJ-0512,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
江西农业大学,生态学,2021年江西农业大学生态学研究生调剂信息,/tiaoji/schooldetail/id/28153.shtml,2021-03-01,江西,农林类,"（1978） 
（一期）（2012） 
农业农村部与江西省人民政府共建高校（2012） 
国家林业和草原局与江西省人民政府共建高校（2015）
江西省一流学科建设高校（2017年）",B022-TJ-0513,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
山东大学,化学,2021年山东大学化学与化工学院化学研究生调剂信息,/tiaoji/schooldetail/id/28151.shtml,2021-02-28,山东,综合,"A类（2017年入选）
（2001年入选）
（1997年入选）
（2012年入选）
（2009年入选）",B022-TJ-0514,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
广西大学,化学工程与技术、化学、材..,2021年广西大学化学工程与技术、化学、材料与化工研究..,/tiaoji/schooldetail/id/28149.shtml,2021-02-28,广西,综合类,"（2017年）
（1999年）
 （2004年）  
（2011年）
（2012年）",B022-TJ-0515,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
东北师范大学,无机化学,2021年东北师范大学无机化学硕士研究生调剂信息,/tiaoji/schooldetail/id/28147.shtml,2021-02-28,吉林,师范类,"（2017年）
（1996年）
（2009年）
（2014年）
（2015年）",B022-TJ-0516,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
西北农林科技大学,植物学,2021年西北农林科技大学植物学考研调剂信息,/tiaoji/schooldetail/id/28145.shtml,2021-02-28,陕西,农林,,B022-TJ-0517,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
吉林农业大学,畜牧学,2021年吉林农业大学畜牧学考研调剂信息,/tiaoji/schooldetail/id/28143.shtml,2021-02-28,吉林,农林类,"吉林省省属重点大学
吉林省人民政府与农业部合作共建大学（2011）
中西部高校基础能力建设工程（2012）",B022-TJ-0518,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
渤海大学,食品科学与工程,2021年渤海大学食品科学与工程考研调剂信息,/tiaoji/schooldetail/id/28141.shtml,2021-02-28,辽宁,综合,辽宁省,B022-TJ-0519,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
长春理工大学,有机化学,2021年长春理工大学有机化学研究生调剂信息,/tiaoji/schooldetail/id/28139.shtml,2021-02-28,吉林,,,B022-TJ-0520,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
广州大学,环境科学与工程,2021年广州大学环境微生物与水污染控制研究所环境科学..,/tiaoji/schooldetail/id/28137.shtml,2021-02-28,广东,,,B022-TJ-0521,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
湖北工业大学,材料科学与工程,2021年湖北工业大学材料科学与工程调剂信息,/tiaoji/schooldetail/id/28135.shtml,2021-02-28,湖北,理工,"（2011年）
（2012年）
（2014年）
（2017年）",B022-TJ-0522,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
延安大学,基础医学、临床医学、中西..,2021年延安大学基础医学、临床医学、中西医结合、药学..,/tiaoji/schooldetail/id/28133.shtml,2021-02-28,陕西,综合,"（2005年）
（2011年）
（1998年）",B022-TJ-0523,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
华北理工大学,临床医学,2021年华北理工大学附属开滦总医院临床医学考研调剂信..,/tiaoji/schooldetail/id/28131.shtml,2021-02-28,河北,综合,省属重点本科高校,B022-TJ-0524,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
吉林大学,病理生理学,（校内调剂）2021年吉林大学病理生理学系考研调剂信息,/tiaoji/schooldetail/id/28129.shtml,2021-02-28,吉林,综合,（世界一流大学A类建设高校）,B022-TJ-0525,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
济南大学,理论物理、粒子物理与原子..,2021年济南大学理论物理、粒子物理与原子核物理考研调..,/tiaoji/schooldetail/id/28127.shtml,2021-02-28,山东,,山东省,B022-TJ-0526,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
青岛科技大学,无机化学、材料科学与工程..,2021年青岛科技大学无机化学、材料科学与工程、材料与..,/tiaoji/schooldetail/id/28125.shtml,2021-02-28,山东,理工类,"高校（2011年）
“”应用基础型特色名校重点建设大学",B022-TJ-0527,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
哈尔滨理工大学,材料、物理、化学,2021年哈尔滨理工大学材料学院岳红彦教授课题组材料、..,/tiaoji/schooldetail/id/28123.shtml,2021-02-28,黑龙江,理工,国家建设高校,B022-TJ-0528,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
北京化工大学,生物工程,2021年北京化工大学高精尖中心Jens Nielsen课题组生物..,/tiaoji/schooldetail/id/28121.shtml,2021-02-28,北京,理工类,"（2017年）
（2008年）
（1996年）
（1960年）",B022-TJ-0529,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
陕西科技大学,化学工程与技术,2021年陕西科技大学绿色催化研究团队化学工程与技术考..,/tiaoji/schooldetail/id/28119.shtml,2021-02-28,陕西,理工,"（1998年）
（2011年）
（2011年）
 （2012年）
（2018年）",B022-TJ-0530,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
广西民族大学,物理,2021年广西民族大学材料与环境学院物理研究生调剂信息,/tiaoji/schooldetail/id/28117.shtml,2021-02-28,广西,,广西壮族自治区,B022-TJ-0531,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
天津科技大学,化学工程、化学工艺、海洋..,2021年天津科技大学化学工程、化学工艺、海洋化学、化..,/tiaoji/schooldetail/id/28115.shtml,2021-02-28,天津,,天津市,B022-TJ-0532,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
赣南师范大学,园艺学、植物保护,2021年赣南师范大学园艺学、植物保护考研调剂信息,/tiaoji/schooldetail/id/28113.shtml,2021-02-28,江西,,江西省一流学科建设高校（2017）,B022-TJ-0533,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
福建师范大学,环境科学与工程,2021年福建师范大学环境科学与工程考研调剂信息,/tiaoji/schooldetail/id/28111.shtml,2021-02-28,福建,师范类,"（2003） 
福建省人民政府与教育部共建高校（2012） 
（2014） 
福建省一流大学建设高校（2018）",B022-TJ-0534,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
河北工业大学,生物医学工程,2021年河北工业大学生物医学工程研究生调剂信息,/tiaoji/schooldetail/id/28109.shtml,2021-02-28,河北,理工类,"（2017年入选）
（1996年入选）
 
（2011年10月入选）
（2013年5月入选）",B022-TJ-0535,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
上海应用技术大学,制药工程、化学工程与工艺..,2021年上海应用技术大学制药工程、化学工程与工艺、应..,/tiaoji/schooldetail/id/28107.shtml,2021-02-28,上海,理工,"应用技术大学（学院）联盟
卓越工程师教育培养计划
上海市
全国100所应用型示范本科高校建设单位
上海高水平地方应用型高校",B022-TJ-0536,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
