user_id,buy_count,cart_count,view_count,engagement_score,value_segment,recency_available,monetary_available,data_nature
U02996,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02997,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U02998,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U02999,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U03000,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U03001,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03002,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03003,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03004,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03005,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03006,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03007,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03008,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03009,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03010,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03011,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03012,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03013,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03014,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03015,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U03016,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03017,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03018,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03019,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U03020,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U03021,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03022,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03023,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03024,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03025,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03026,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03027,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U03028,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U03029,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03030,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03031,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03032,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U03033,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U03034,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U03035,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U03036,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03037,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03038,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03039,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03040,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03041,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U03042,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03043,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U03044,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03045,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U03046,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03047,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U03048,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03049,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03050,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U03051,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03052,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03053,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03054,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03055,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03056,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U03057,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03058,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03059,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03060,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03061,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03062,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03063,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03064,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U03065,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U03066,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03067,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03068,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03069,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U03070,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03071,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03072,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03073,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03074,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03075,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03076,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U03077,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03078,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03079,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03080,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03081,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03082,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U03083,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U03084,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03085,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03086,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U03087,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03088,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U03089,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03090,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U03091,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03092,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03093,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03094,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U03095,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03096,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03097,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03098,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03099,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U03100,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03101,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U03102,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U03103,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03104,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U03105,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03106,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03107,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03108,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03109,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U03110,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03111,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03112,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03113,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03114,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03115,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03116,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03117,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U03118,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03119,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03120,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03121,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03122,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03123,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03124,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03125,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03126,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03127,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03128,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U03129,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03130,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03131,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U03132,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03133,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03134,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03135,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03136,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U03137,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03138,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03139,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03140,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U03141,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U03142,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U03143,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03144,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03145,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U03146,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U03147,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U03148,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U03149,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03150,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U03151,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U03152,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03153,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U03154,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03155,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U03156,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03157,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U03158,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03159,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03160,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U03161,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03162,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U03163,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03164,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03165,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03166,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03167,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03168,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03169,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03170,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03171,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03172,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03173,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03174,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U03175,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03176,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03177,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03178,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U03179,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03180,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03181,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U03182,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03183,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03184,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03185,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U03186,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03187,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03188,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03189,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03190,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03191,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U03192,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03193,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03194,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03195,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U03196,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03197,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03198,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03199,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U03200,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03201,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03202,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U03203,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
