order_id,day_index,arrival_minute,item_count,item_ids_preview,is_observed_production_order,data_nature
D02-O3878,2,725.5582,1,I0881,False,public-benchmark-derived
D02-O3879,2,725.5843,4,I0352;I0748;I0773;I1122,False,public-benchmark-derived
D02-O3880,2,725.7891,7,I0076;I0117;I0526;I0557;I0717;I0745;I0755,False,public-benchmark-derived
D02-O3881,2,726.1049,8,I0295;I0462;I0477;I0545;I0562;I0797;I0913;I1199,False,public-benchmark-derived
D02-O3882,2,726.4846,3,I0093;I0277;I0996,False,public-benchmark-derived
D02-O3883,2,726.4929,7,I0037;I0156;I0353;I0420;I0569;I0848;I1122,False,public-benchmark-derived
D02-O3884,2,726.658,4,I0410;I0634;I0843;I1098,False,public-benchmark-derived
D02-O3885,2,726.694,4,I0066;I0127;I0905;I1033,False,public-benchmark-derived
D02-O3886,2,726.999,4,I0377;I0729;I0895;I0944,False,public-benchmark-derived
D02-O3887,2,727.0322,7,I0035;I0212;I0525;I0783;I0964;I1025;I1150,False,public-benchmark-derived
D02-O3888,2,727.0427,7,I0183;I0193;I0295;I0604;I0815;I1100;I1200,False,public-benchmark-derived
D02-O3889,2,727.0731,6,I0511;I0588;I0624;I0760;I0801;I1099,False,public-benchmark-derived
D02-O3890,2,727.1886,5,I0403;I0589;I0826;I0973;I1110,False,public-benchmark-derived
D02-O3891,2,727.3717,9,I0044;I0076;I0082;I0270;I0309;I0312;I0484;I0571;I0858,False,public-benchmark-derived
D02-O3892,2,728.6059,6,I0118;I0419;I0717;I0852;I1000;I1164,False,public-benchmark-derived
D02-O3893,2,729.0787,7,I0193;I0231;I0325;I0622;I0631;I0870;I0956,False,public-benchmark-derived
D02-O3894,2,729.1214,6,I0076;I0302;I0424;I0515;I0517;I0642,False,public-benchmark-derived
D02-O3895,2,729.2176,3,I0187;I0769;I0899,False,public-benchmark-derived
D02-O3896,2,729.556,4,I0083;I0158;I0847;I1033,False,public-benchmark-derived
D02-O3897,2,729.5815,6,I0061;I0092;I0399;I0479;I0516;I1144,False,public-benchmark-derived
D02-O3898,2,729.9887,6,I0177;I0276;I0368;I0381;I0795;I1100,False,public-benchmark-derived
D02-O3899,2,730.014,8,I0007;I0239;I0305;I0372;I0451;I0615;I0701;I1073,False,public-benchmark-derived
D02-O3900,2,730.0156,9,I0084;I0216;I0390;I0636;I0707;I0779;I0932;I1077;I1088,False,public-benchmark-derived
D02-O3901,2,730.2494,3,I0737;I0811;I0955,False,public-benchmark-derived
D02-O3902,2,730.253,9,I0103;I0104;I0519;I0613;I0761;I0813;I1002;I1189;I1190,False,public-benchmark-derived
D02-O3903,2,730.298,4,I0156;I0193;I0534;I1084,False,public-benchmark-derived
D02-O3904,2,730.3148,6,I0052;I0452;I0581;I1119;I1133;I1176,False,public-benchmark-derived
D02-O3905,2,730.681,8,I0436;I0546;I0726;I0763;I0848;I0879;I0990;I1052,False,public-benchmark-derived
D02-O3906,2,730.7664,7,I0086;I0294;I0471;I0737;I0792;I0860;I0879,False,public-benchmark-derived
D02-O3907,2,731.0639,6,I0066;I0076;I0279;I0842;I0917;I1080,False,public-benchmark-derived
D02-O3908,2,731.1655,8,I0026;I0166;I0811;I0818;I0869;I0906;I0914;I1091,False,public-benchmark-derived
D02-O3909,2,731.5692,5,I0238;I0242;I0651;I0699;I0955,False,public-benchmark-derived
D02-O3910,2,732.0733,7,I0052;I0179;I0265;I0510;I0590;I0650;I0879,False,public-benchmark-derived
D02-O3911,2,732.1637,3,I0376;I0829;I1093,False,public-benchmark-derived
D02-O3912,2,732.2129,10,I0215;I0266;I0497;I0503;I0737;I0763;I0809;I1021;I1039;I1070,False,public-benchmark-derived
D02-O3913,2,732.507,10,I0123;I0202;I0347;I0364;I0369;I0575;I0960;I1017;I1029;I1145,False,public-benchmark-derived
D02-O3914,2,732.5752,1,I1075,False,public-benchmark-derived
D02-O3915,2,732.8034,3,I0083;I0280;I0414,False,public-benchmark-derived
D02-O3916,2,732.8198,7,I0232;I0267;I0286;I0474;I0487;I0501;I0693,False,public-benchmark-derived
D02-O3917,2,733.5248,4,I0303;I0515;I0577;I0805,False,public-benchmark-derived
D02-O3918,2,733.5532,1,I0499,False,public-benchmark-derived
D02-O3919,2,733.6251,3,I0679;I0961;I1133,False,public-benchmark-derived
D02-O3920,2,733.7657,4,I0817;I0826;I0935;I1025,False,public-benchmark-derived
D02-O3921,2,734.2099,7,I0157;I0250;I0306;I0357;I0836;I1028;I1040,False,public-benchmark-derived
D02-O3922,2,734.5344,9,I0014;I0073;I0089;I0092;I0157;I0403;I0479;I0829;I0870,False,public-benchmark-derived
D02-O3923,2,734.6043,7,I0066;I0205;I0371;I0411;I0676;I0860;I1074,False,public-benchmark-derived
D02-O3924,2,734.9913,5,I0536;I0956;I1095;I1123;I1167,False,public-benchmark-derived
D02-O3925,2,735.2215,8,I0080;I0239;I0375;I0377;I0538;I0544;I0566;I0690,False,public-benchmark-derived
D02-O3926,2,735.3016,2,I0043;I0630,False,public-benchmark-derived
D02-O3927,2,735.321,7,I0022;I0039;I0046;I0124;I0355;I0464;I0996,False,public-benchmark-derived
D02-O3928,2,735.4075,4,I0300;I0408;I0554;I0877,False,public-benchmark-derived
D02-O3929,2,735.453,3,I0320;I1047;I1135,False,public-benchmark-derived
D02-O3930,2,735.4765,1,I1023,False,public-benchmark-derived
D02-O3931,2,735.6756,1,I1168,False,public-benchmark-derived
D02-O3932,2,735.87,9,I0033;I0078;I0368;I0432;I0572;I0660;I0822;I0901;I1022,False,public-benchmark-derived
D02-O3933,2,735.8967,2,I0056;I0260,False,public-benchmark-derived
D02-O3934,2,735.9692,2,I0287;I0356,False,public-benchmark-derived
D02-O3935,2,735.9848,10,I0028;I0356;I0666;I0764;I0955;I1071;I1133;I1186;I1189;I1195,False,public-benchmark-derived
D02-O3936,2,736.0254,2,I0809;I1101,False,public-benchmark-derived
D02-O3937,2,736.0529,5,I0230;I0449;I0705;I0844;I0947,False,public-benchmark-derived
D02-O3938,2,736.0779,6,I0030;I0123;I0787;I0831;I0945;I1125,False,public-benchmark-derived
D02-O3939,2,736.2378,9,I0051;I0120;I0329;I0456;I0505;I0686;I0704;I0818;I1009,False,public-benchmark-derived
D02-O3940,2,736.3319,1,I0804,False,public-benchmark-derived
D02-O3941,2,736.4533,9,I0153;I0288;I0417;I0422;I0495;I0588;I1003;I1030;I1180,False,public-benchmark-derived
D02-O3942,2,736.5862,8,I0146;I0241;I0546;I0594;I0649;I0708;I1059;I1182,False,public-benchmark-derived
D02-O3943,2,737.1508,9,I0109;I0239;I0277;I0607;I0619;I0896;I1009;I1115;I1199,False,public-benchmark-derived
D02-O3944,2,737.2032,8,I0242;I0371;I0456;I0724;I0733;I0774;I0814;I0994,False,public-benchmark-derived
D02-O3945,2,737.2104,2,I0502;I1183,False,public-benchmark-derived
D02-O3946,2,737.3918,8,I0066;I0163;I0220;I0296;I0394;I0645;I0685;I0828,False,public-benchmark-derived
D02-O3947,2,737.5754,2,I0885;I1041,False,public-benchmark-derived
D02-O3948,2,737.5837,8,I0004;I0073;I0366;I0900;I0955;I1097;I1155;I1166,False,public-benchmark-derived
D02-O3949,2,737.9544,7,I0213;I0613;I0695;I0842;I1026;I1054;I1113,False,public-benchmark-derived
D02-O3950,2,737.9872,9,I0096;I0126;I0325;I0673;I0680;I0701;I0913;I0949;I0994,False,public-benchmark-derived
D02-O3951,2,738.2089,8,I0401;I0407;I0416;I0645;I0813;I1019;I1050;I1189,False,public-benchmark-derived
D02-O3952,2,738.3851,3,I0167;I0872;I0970,False,public-benchmark-derived
D02-O3953,2,738.3988,3,I0023;I0617;I1134,False,public-benchmark-derived
D02-O3954,2,738.9235,3,I0231;I0948;I1044,False,public-benchmark-derived
D02-O3955,2,738.9431,3,I0738;I1052;I1184,False,public-benchmark-derived
D02-O3956,2,738.9841,9,I0043;I0094;I0238;I0259;I0538;I0572;I1023;I1024;I1167,False,public-benchmark-derived
D02-O3957,2,739.0568,4,I0189;I0532;I1037;I1154,False,public-benchmark-derived
D02-O3958,2,739.3973,4,I0248;I0390;I0777;I0825,False,public-benchmark-derived
D02-O3959,2,739.5997,4,I0674;I0896;I1130;I1169,False,public-benchmark-derived
D02-O3960,2,739.7254,4,I0002;I0655;I0969;I1159,False,public-benchmark-derived
D02-O3961,2,739.7487,9,I0024;I0124;I0251;I0302;I0325;I0656;I0684;I0762;I0770,False,public-benchmark-derived
D02-O3962,2,739.8279,2,I0577;I0984,False,public-benchmark-derived
D02-O3963,2,740.0057,2,I0697;I0874,False,public-benchmark-derived
D02-O3964,2,740.8258,3,I0093;I0535;I1098,False,public-benchmark-derived
D02-O3965,2,740.9926,5,I0756;I1063;I1151;I1156;I1157,False,public-benchmark-derived
D02-O3966,2,741.1021,5,I0091;I0154;I0281;I0346;I0542,False,public-benchmark-derived
D02-O3967,2,741.1146,2,I0963;I0975,False,public-benchmark-derived
D02-O3968,2,742.4462,4,I0189;I0240;I0271;I0828,False,public-benchmark-derived
D02-O3969,2,742.5448,9,I0031;I0121;I0360;I0419;I0506;I0901;I0981;I1047;I1057,False,public-benchmark-derived
D02-O3970,2,743.1166,1,I0325,False,public-benchmark-derived
D02-O3971,2,743.3736,8,I0245;I0394;I0459;I0466;I0469;I0532;I0587;I0951,False,public-benchmark-derived
D02-O3972,2,744.0874,2,I0595;I0978,False,public-benchmark-derived
D02-O3973,2,744.1537,1,I0922,False,public-benchmark-derived
D02-O3974,2,744.3208,6,I0076;I0413;I0429;I0447;I0965;I1127,False,public-benchmark-derived
D02-O3975,2,744.4659,2,I0452;I1026,False,public-benchmark-derived
D02-O3976,2,744.8674,2,I0011;I0105,False,public-benchmark-derived
D02-O3977,2,744.8691,7,I0079;I0214;I0470;I0489;I0641;I0955;I1001,False,public-benchmark-derived
D02-O3978,2,745.2461,3,I0045;I0463;I1161,False,public-benchmark-derived
D02-O3979,2,745.4431,3,I0503;I0671;I1100,False,public-benchmark-derived
D02-O3980,2,746.0177,7,I0077;I0086;I0340;I0521;I0932;I1075;I1102,False,public-benchmark-derived
D02-O3981,2,746.1024,6,I0107;I0169;I0430;I0632;I0713;I0806,False,public-benchmark-derived
D02-O3982,2,746.1609,4,I0105;I0397;I0453;I0732,False,public-benchmark-derived
D02-O3983,2,746.421,1,I0424,False,public-benchmark-derived
D02-O3984,2,746.4629,2,I0142;I0426,False,public-benchmark-derived
D02-O3985,2,746.6274,4,I0011;I0184;I0496;I0983,False,public-benchmark-derived
D02-O3986,2,746.8064,2,I0359;I0891,False,public-benchmark-derived
D02-O3987,2,747.091,3,I0193;I0591;I1008,False,public-benchmark-derived
D02-O3988,2,747.1628,1,I0180,False,public-benchmark-derived
D02-O3989,2,748.2748,10,I0002;I0027;I0056;I0093;I0529;I0590;I0775;I0830;I0952;I0959,False,public-benchmark-derived
D02-O3990,2,748.313,1,I0973,False,public-benchmark-derived
D02-O3991,2,748.8491,9,I0152;I0212;I0215;I0276;I0421;I0620;I0715;I0758;I0765,False,public-benchmark-derived
D02-O3992,2,748.9068,6,I0028;I0276;I0510;I0588;I0759;I0847,False,public-benchmark-derived
D02-O3993,2,748.938,10,I0227;I0273;I0382;I0383;I0407;I0456;I0669;I0786;I0862;I0941,False,public-benchmark-derived
D02-O3994,2,748.9637,6,I0117;I0151;I0467;I0478;I1046;I1163,False,public-benchmark-derived
D02-O3995,2,749.1838,9,I0022;I0108;I0300;I0453;I0484;I0543;I0753;I0847;I1041,False,public-benchmark-derived
D02-O3996,2,749.4961,5,I0115;I0561;I0706;I0857;I0881,False,public-benchmark-derived
D02-O3997,2,749.5237,1,I0940,False,public-benchmark-derived
D02-O3998,2,749.6647,1,I0241,False,public-benchmark-derived
D02-O3999,2,749.7641,7,I0127;I0439;I0483;I0648;I0822;I1024;I1194,False,public-benchmark-derived
D02-O4000,2,750.0,5,I0190;I0422;I0492;I0804;I1087,False,public-benchmark-derived
D03-O0001,3,0.0,7,I0127;I0150;I0234;I0377;I0759;I0948;I1125,False,public-benchmark-derived
D03-O0002,3,0.3252,6,I0039;I0166;I0768;I0870;I0875;I1067,False,public-benchmark-derived
D03-O0003,3,0.5547,3,I0294;I0798;I0847,False,public-benchmark-derived
D03-O0004,3,0.8808,6,I0295;I0440;I0843;I0896;I0991;I1061,False,public-benchmark-derived
D03-O0005,3,0.9454,3,I0488;I1124;I1191,False,public-benchmark-derived
D03-O0006,3,1.177,10,I0067;I0376;I0608;I0699;I0795;I0834;I0926;I0942;I1151;I1156,False,public-benchmark-derived
D03-O0007,3,1.2968,10,I0152;I0732;I0774;I0778;I0800;I0803;I0951;I1057;I1130;I1154,False,public-benchmark-derived
D03-O0008,3,1.8689,6,I0104;I0156;I0449;I0598;I0643;I1186,False,public-benchmark-derived
D03-O0009,3,1.9487,10,I0099;I0179;I0371;I0419;I0451;I0552;I0753;I0765;I0958;I1190,False,public-benchmark-derived
D03-O0010,3,2.0372,9,I0078;I0152;I0411;I0415;I0511;I0857;I0935;I1037;I1055,False,public-benchmark-derived
D03-O0011,3,2.0406,1,I1139,False,public-benchmark-derived
D03-O0012,3,2.0656,7,I0208;I0460;I0523;I0671;I0955;I1117;I1173,False,public-benchmark-derived
D03-O0013,3,2.3064,6,I0120;I0321;I0616;I0760;I0765;I0820,False,public-benchmark-derived
D03-O0014,3,2.3198,2,I0130;I0622,False,public-benchmark-derived
D03-O0015,3,2.6069,2,I0058;I0232,False,public-benchmark-derived
D03-O0016,3,2.741,2,I0502;I0725,False,public-benchmark-derived
D03-O0017,3,2.7729,5,I0009;I0054;I0195;I0664;I1136,False,public-benchmark-derived
D03-O0018,3,2.8306,8,I0034;I0202;I0206;I0302;I0886;I0944;I1004;I1145,False,public-benchmark-derived
D03-O0019,3,2.9775,5,I0144;I0330;I0558;I0805;I0838,False,public-benchmark-derived
D03-O0020,3,3.005,9,I0449;I0499;I0567;I0732;I0761;I0809;I0835;I0973;I1065,False,public-benchmark-derived
D03-O0021,3,3.066,6,I0185;I0283;I0381;I0559;I0653;I0885,False,public-benchmark-derived
D03-O0022,3,3.1139,10,I0023;I0552;I0587;I0600;I0661;I0697;I0801;I0818;I1038;I1163,False,public-benchmark-derived
D03-O0023,3,3.2518,6,I0161;I0524;I0540;I0558;I0852;I1119,False,public-benchmark-derived
D03-O0024,3,3.3204,8,I0277;I0324;I0552;I0788;I0803;I0923;I0996;I1135,False,public-benchmark-derived
D03-O0025,3,3.3806,9,I0048;I0248;I0464;I0465;I0516;I0556;I0682;I0713;I1084,False,public-benchmark-derived
D03-O0026,3,3.57,3,I0155;I0757;I0913,False,public-benchmark-derived
D03-O0027,3,3.9206,7,I0023;I0519;I0661;I0693;I0788;I1110;I1176,False,public-benchmark-derived
D03-O0028,3,4.2841,5,I0002;I0050;I0260;I0582;I0823,False,public-benchmark-derived
D03-O0029,3,4.7798,6,I0213;I0288;I0388;I0470;I0898;I1129,False,public-benchmark-derived
D03-O0030,3,4.7826,7,I0228;I0500;I0614;I0628;I0639;I0931;I1105,False,public-benchmark-derived
D03-O0031,3,5.0501,7,I0254;I0374;I0774;I0922;I0950;I0998;I1160,False,public-benchmark-derived
D03-O0032,3,5.0565,7,I0505;I0673;I0695;I0903;I1063;I1089;I1143,False,public-benchmark-derived
D03-O0033,3,5.1582,8,I0330;I0388;I0392;I0548;I0559;I0746;I0919;I1067,False,public-benchmark-derived
D03-O0034,3,5.2294,6,I0176;I0350;I0498;I0651;I0799;I1074,False,public-benchmark-derived
D03-O0035,3,5.2352,3,I0347;I0395;I0517,False,public-benchmark-derived
D03-O0036,3,5.4399,2,I0465;I1014,False,public-benchmark-derived
D03-O0037,3,5.6257,6,I0203;I0296;I0662;I0765;I0884;I1043,False,public-benchmark-derived
D03-O0038,3,5.8092,10,I0103;I0238;I0456;I0618;I0699;I0751;I0871;I0891;I1056;I1159,False,public-benchmark-derived
D03-O0039,3,6.3793,3,I0441;I0632;I0667,False,public-benchmark-derived
D03-O0040,3,6.3877,6,I0003;I0196;I0255;I0566;I0761;I0854,False,public-benchmark-derived
D03-O0041,3,6.6456,4,I0403;I0471;I0545;I1149,False,public-benchmark-derived
D03-O0042,3,6.7714,5,I0014;I0391;I0803;I0919;I1184,False,public-benchmark-derived
D03-O0043,3,7.016,4,I0062;I0222;I1135;I1200,False,public-benchmark-derived
D03-O0044,3,7.0457,1,I0493,False,public-benchmark-derived
D03-O0045,3,7.0835,10,I0105;I0258;I0288;I0493;I0591;I0680;I0741;I0795;I1100;I1190,False,public-benchmark-derived
D03-O0046,3,7.1017,9,I0205;I0492;I0533;I0708;I0812;I0850;I0891;I1054;I1161,False,public-benchmark-derived
D03-O0047,3,7.3879,4,I0213;I0838;I1049;I1196,False,public-benchmark-derived
D03-O0048,3,7.7537,3,I0813;I0984;I1139,False,public-benchmark-derived
D03-O0049,3,7.7963,8,I0502;I0506;I0543;I0549;I0597;I0697;I0814;I0946,False,public-benchmark-derived
D03-O0050,3,8.4422,3,I0609;I0769;I1051,False,public-benchmark-derived
D03-O0051,3,8.4473,6,I0342;I0377;I0440;I0450;I0468;I0808,False,public-benchmark-derived
D03-O0052,3,8.473,2,I0885;I1036,False,public-benchmark-derived
D03-O0053,3,8.616,9,I0190;I0218;I0322;I0375;I0501;I0631;I0751;I0899;I0991,False,public-benchmark-derived
D03-O0054,3,8.6371,8,I0029;I0076;I0171;I0413;I0431;I0673;I0779;I0826,False,public-benchmark-derived
D03-O0055,3,8.9333,7,I0331;I0580;I0684;I0718;I0731;I1130;I1147,False,public-benchmark-derived
D03-O0056,3,9.0931,2,I0206;I0625,False,public-benchmark-derived
D03-O0057,3,9.2865,8,I0062;I0072;I0179;I0286;I0568;I0874;I0938;I1155,False,public-benchmark-derived
D03-O0058,3,9.2911,8,I0046;I0075;I0178;I0279;I0311;I0395;I0475;I1195,False,public-benchmark-derived
D03-O0059,3,9.7614,1,I0333,False,public-benchmark-derived
D03-O0060,3,9.7985,2,I0026;I0763,False,public-benchmark-derived
D03-O0061,3,9.9772,10,I0087;I0141;I0159;I0362;I0431;I0447;I0788;I0937;I0995;I1036,False,public-benchmark-derived
D03-O0062,3,10.2299,4,I0061;I0267;I0742;I0950,False,public-benchmark-derived
D03-O0063,3,10.3699,9,I0008;I0062;I0182;I0228;I1000;I1017;I1160;I1182;I1193,False,public-benchmark-derived
D03-O0064,3,10.6757,4,I0114;I0172;I0546;I0918,False,public-benchmark-derived
D03-O0065,3,10.9797,4,I0338;I0648;I0863;I1135,False,public-benchmark-derived
D03-O0066,3,11.4937,6,I0173;I0204;I0295;I0619;I0792;I1038,False,public-benchmark-derived
D03-O0067,3,11.687,9,I0073;I0138;I0259;I0311;I0465;I0897;I0992;I1130;I1188,False,public-benchmark-derived
D03-O0068,3,11.7757,1,I0740,False,public-benchmark-derived
D03-O0069,3,12.2806,4,I0021;I0292;I0370;I0716,False,public-benchmark-derived
D03-O0070,3,12.5163,1,I0781,False,public-benchmark-derived
D03-O0071,3,12.7847,7,I0013;I0253;I0277;I0279;I0439;I0579;I0597,False,public-benchmark-derived
D03-O0072,3,13.1134,3,I0861;I1050;I1122,False,public-benchmark-derived
D03-O0073,3,13.404,9,I0053;I0495;I0653;I0757;I0838;I0845;I0992;I1030;I1177,False,public-benchmark-derived
D03-O0074,3,13.5966,5,I0358;I0425;I0604;I0659;I0986,False,public-benchmark-derived
D03-O0075,3,14.5564,6,I0061;I0759;I0819;I0956;I1084;I1087,False,public-benchmark-derived
D03-O0076,3,14.6518,1,I1104,False,public-benchmark-derived
D03-O0077,3,15.1278,4,I0028;I0369;I0584;I0950,False,public-benchmark-derived
D03-O0078,3,15.3722,3,I0105;I0491;I0610,False,public-benchmark-derived
D03-O0079,3,15.6099,7,I0077;I0306;I0374;I0469;I0722;I0903;I1011,False,public-benchmark-derived
D03-O0080,3,15.7259,5,I0062;I0493;I0859;I0895;I1182,False,public-benchmark-derived
D03-O0081,3,15.9171,10,I0299;I0430;I0508;I0676;I0781;I0819;I0848;I0929;I1041;I1042,False,public-benchmark-derived
D03-O0082,3,15.9801,8,I0182;I0225;I0271;I0452;I0663;I0734;I0738;I1081,False,public-benchmark-derived
D03-O0083,3,16.0779,2,I0593;I0903,False,public-benchmark-derived
D03-O0084,3,16.4396,7,I0120;I0284;I0509;I0667;I0847;I0883;I0933,False,public-benchmark-derived
D03-O0085,3,16.8211,5,I0142;I0179;I0251;I0397;I0915,False,public-benchmark-derived
D03-O0086,3,16.9392,7,I0086;I0365;I0400;I0441;I0576;I0897;I1200,False,public-benchmark-derived
D03-O0087,3,17.2461,4,I0577;I0849;I0863;I1069,False,public-benchmark-derived
D03-O0088,3,17.3697,2,I0071;I0376,False,public-benchmark-derived
D03-O0089,3,17.5811,5,I0005;I0663;I0765;I0977;I1048,False,public-benchmark-derived
D03-O0090,3,17.6209,6,I0248;I0305;I0329;I0415;I0622;I1003,False,public-benchmark-derived
D03-O0091,3,17.819,6,I0004;I0359;I0393;I1026;I1082;I1165,False,public-benchmark-derived
D03-O0092,3,17.967,5,I0151;I0217;I0283;I0879;I1015,False,public-benchmark-derived
D03-O0093,3,18.1196,7,I0051;I0183;I0417;I0459;I1040;I1051;I1070,False,public-benchmark-derived
D03-O0094,3,18.1758,9,I0006;I0408;I0561;I0563;I0752;I0787;I0998;I1059;I1078,False,public-benchmark-derived
D03-O0095,3,18.2025,4,I0189;I0510;I0848;I1044,False,public-benchmark-derived
D03-O0096,3,18.6107,10,I0020;I0120;I0141;I0201;I0300;I0558;I0700;I0882;I0925;I1030,False,public-benchmark-derived
D03-O0097,3,18.8224,10,I0038;I0207;I0889;I0913;I0997;I1036;I1056;I1073;I1096;I1117,False,public-benchmark-derived
D03-O0098,3,19.0848,8,I0003;I0301;I0539;I0809;I0882;I0992;I1075;I1114,False,public-benchmark-derived
D03-O0099,3,19.3361,10,I0031;I0041;I0219;I0278;I0390;I0640;I0784;I0917;I1082;I1098,False,public-benchmark-derived
D03-O0100,3,19.3621,4,I0019;I0815;I0961;I1146,False,public-benchmark-derived
D03-O0101,3,19.5008,10,I0024;I0115;I0143;I0312;I0423;I0516;I0651;I0657;I0954;I1103,False,public-benchmark-derived
D03-O0102,3,19.5715,3,I0615;I0734;I1012,False,public-benchmark-derived
D03-O0103,3,19.6041,7,I0270;I0451;I0477;I0500;I0616;I0979;I1112,False,public-benchmark-derived
D03-O0104,3,19.6291,9,I0676;I0713;I0778;I0787;I0821;I0888;I0895;I1055;I1064,False,public-benchmark-derived
D03-O0105,3,19.8061,8,I0142;I0455;I0502;I0743;I0757;I0842;I1009;I1094,False,public-benchmark-derived
D03-O0106,3,19.8509,10,I0041;I0368;I0402;I0538;I0571;I0577;I0695;I0713;I0829;I1140,False,public-benchmark-derived
D03-O0107,3,19.9077,1,I0783,False,public-benchmark-derived
D03-O0108,3,19.9118,3,I0434;I0578;I0958,False,public-benchmark-derived
D03-O0109,3,20.0047,8,I0038;I0077;I0130;I0340;I0351;I0405;I0869;I1135,False,public-benchmark-derived
D03-O0110,3,20.2048,8,I0035;I0043;I0091;I0299;I0661;I1027;I1062;I1187,False,public-benchmark-derived
D03-O0111,3,20.3071,5,I0147;I0494;I0671;I0682;I1108,False,public-benchmark-derived
D03-O0112,3,20.4505,2,I0115;I0453,False,public-benchmark-derived
D03-O0113,3,20.5137,5,I0032;I0056;I0116;I0299;I0753,False,public-benchmark-derived
D03-O0114,3,21.3029,6,I0124;I0140;I0179;I0236;I0315;I0619,False,public-benchmark-derived
D03-O0115,3,21.7132,2,I0261;I0708,False,public-benchmark-derived
D03-O0116,3,21.9193,9,I0043;I0094;I0357;I0449;I0676;I0822;I0904;I1077;I1162,False,public-benchmark-derived
D03-O0117,3,21.9243,1,I1080,False,public-benchmark-derived
D03-O0118,3,21.9623,2,I0547;I0660,False,public-benchmark-derived
D03-O0119,3,22.0924,8,I0068;I0118;I0240;I0366;I0507;I0988;I1027;I1103,False,public-benchmark-derived
