wafer_id,test_timestamp,quality_label,sensor_161,sensor_159,sensor_021,sensor_024,sensor_158,sensor_160,sensor_294,sensor_162,sensor_296,sensor_295,sensor_022,sensor_090,review_priority,causal_root_cause_allowed,automatic_scrap_allowed,allowed_action,data_nature
SECOM-0991,21/09/2008 15:26:00,pass,468,595,-5307.5,-2654.6667,,246,249.2101,2811,209.1433,114.1793,2653.25,8645.5399,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0992,21/09/2008 15:34:00,pass,2329,390,-5648.25,-5449,,207,172.2505,4194,1282.447,86.9957,2577.75,8971.0701,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0993,21/09/2008 16:43:00,pass,1500,648,-5471.75,-207.75,,969,289.8349,1099,649.9515,444.5675,2776.25,9127.4898,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0994,21/09/2008 17:26:00,pass,1469,414,-5399.25,-401.75,,174,180.2875,1076,690.383,83.476,2654.25,8028.2799,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0995,21/09/2008 17:30:00,pass,1977,483,-5707,-550.5,,334,252.5114,662,872.5848,137.7861,2594.5,8964.2601,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0996,21/09/2008 18:12:00,pass,1289,996,-5420.25,-4705.3333,,632,451.7192,24373,528.9741,293.9653,2918.25,8826.78,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0997,21/09/2008 19:19:00,pass,13873,163,-5525,-126,,467,69.728,7739,6782.3588,205.5343,2691.5,9737.9201,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0998,21/09/2008 20:35:00,pass,3419,332,-5327.5,12.75,,413,140.0417,1091,1792.4927,173.3751,2618.25,8955.4999,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0999,21/09/2008 21:54:00,pass,6086,1445,-5194.75,-272.5,,85,676.3039,922,2956.7223,42.103,2469,8992.5001,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1000,21/09/2008 22:02:00,pass,2651,123,-6411,1423.75,,274,63.0608,92,1163.6927,123.9876,2936.25,8465.4301,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1001,22/09/2008 00:12:00,pass,10884,456,-5339.5,-386.75,,300,192.2039,571,5321.3602,128.9457,2642.5,8943.6502,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1002,22/09/2008 00:28:00,pass,16606,822,-5443.25,-4064.6667,,515,351.9719,4758,7228.2783,211.2461,2609.25,8709.92,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1003,22/09/2008 00:47:00,pass,1489,600,-5776.75,-1134,,441,284.7787,2407,651.0927,180.1469,2739.25,8803.3701,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1004,22/09/2008 01:43:00,pass,779,511,-5352.75,-465.25,,63,224.4777,1435,349.0409,28.6516,2497.25,8097.34,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1005,22/09/2008 03:51:00,pass,4479,485,-5352.5,-59.3333,,393,210.6537,623,1980.2829,178.7335,2645.5,8917.5602,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1006,22/09/2008 06:05:00,pass,5297,391,-5187.75,-530.25,,254,182.0831,1440,2417.557,114.1384,2499.25,8946.4102,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1007,22/09/2008 07:12:00,pass,3435,1009,-5546.25,3007.25,,336,424.9387,11472,1527.0737,158.1252,2621.25,8780.75,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1008,22/09/2008 10:43:00,pass,11273,366,-5588,372.75,,475,149.7465,578,5198.8239,213.4797,2739.75,9174.2599,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1009,22/09/2008 11:50:00,pass,7801,442,-6347.75,1616,,748,181.147,135,3471.4114,350.3754,3123.75,9202.3801,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1010,22/09/2008 12:11:00,pass,5460,346,-6335.25,1559,,594,148.1832,109,2253.087,261.4006,3129.25,8838.5099,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1011,22/09/2008 12:45:00,pass,967,269,-5383.25,-1796.5,,412,131.137,1949,541.8084,186.2624,2794.5,8082.57,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1012,22/09/2008 13:03:00,pass,6803,383,-5475.75,-2237.75,,400,175.923,5221,3154.9415,210.3037,2637.5,8859.8901,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1013,22/09/2008 14:24:00,pass,418,605,-5333.75,-2065.75,,93,267.8387,3505,177.9035,40.186,2605.75,8838.58,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1014,22/09/2008 14:27:00,pass,1344,575,-5346.25,189.75,,521,240.439,1463,588.5304,229.529,2704.25,8724.5799,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1015,22/09/2008 14:36:00,pass,3709,1027,-5291,-3468.75,,423,432.5082,7405,1556.8123,195.4874,2636,8708.7101,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1016,22/09/2008 16:25:00,pass,6467,425,-6403,1500,,764,197.8838,82,2784.0041,340.7458,3095.5,8639.11,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1017,22/09/2008 21:30:00,pass,10545,637,-5984,-5400.5,,451,315.3675,8161,4828.124,184.35,2737.75,9055.2,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1018,22/09/2008 21:31:00,pass,892,217,-4951.25,-104.25,,208,89.9495,1133,372.5564,86.6886,2557.25,9229.05,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1019,22/09/2008 22:15:00,pass,2872,381,-5167,-2428,,125,183.8496,5843,1277.6503,52.893,2571.5,8716.4302,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1020,22/09/2008 22:17:00,pass,4207,539,-5135,-4164.5,749.9004,230,242.7688,12505,2034.6974,106.6005,2497.5,8736.9499,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1021,22/09/2008 23:01:00,pass,2161,278,-5740.75,-7607.3333,,327,129.4588,6280,1066.8316,150.8178,2727,8833.1898,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1022,22/09/2008 23:10:00,pass,2861,858,-5834.5,-4695.5,,203,397.4464,4695,1310.7943,90.5796,2765,8768.41,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1023,23/09/2008 00:57:00,pass,6512,524,-5176.25,-1132.5,,172,239.4819,2080,3641.6678,78.1793,2621,9575.3898,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1024,23/09/2008 06:44:00,pass,1204,920,-5159.75,-463,,403,393.0627,2083,665.6516,209.0732,2609.75,8621.8999,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1025,23/09/2008 06:44:00,pass,2768,739,-5245.75,-4815.25,,253,304.5985,10353,1291.3477,111.5717,2563.25,8867.5701,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1026,23/09/2008 06:52:00,pass,5250,913,-5327.5,-130.5,,220,419.9798,1176,2276.2651,100.4071,2586.25,8218.99,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1027,23/09/2008 07:58:00,pass,2840,921,-5313.5,-1839.75,,183,389.2938,5862,1454.0799,76.3981,2518,8157.0099,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1028,23/09/2008 08:11:00,pass,1494,845,-5450.25,-37.75,,235,362.3501,589,645.3993,98.9242,2680,9359.1999,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1029,23/09/2008 09:43:00,pass,7456,391,-5428.75,-1101.75,,328,168.7017,436,3425.6878,143.3946,2611,8491.15,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1030,23/09/2008 11:14:00,fail,15837,907,-5580.75,635,,197,414.5466,12729,7724.033,89.9222,2652,8752.7301,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1031,23/09/2008 11:42:00,pass,4056,474,-5573,-1415.25,,416,225.9366,1781,2249.7645,177.6989,2630.75,8109.28,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1032,23/09/2008 11:43:00,pass,482,1060,-5334.5,-1262.75,,680,491.7327,4777,226.2556,316.166,2726.75,8196.55,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1033,23/09/2008 12:29:00,pass,2668,1117,-5181.75,-323.25,,156,479.4798,1063,1208.6699,65.1172,2688.25,8806.3202,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1034,23/09/2008 12:31:00,pass,920,686,-5450,-194.25,,370,299.2357,1239,409.6324,186.5226,2675,9086.52,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1035,23/09/2008 12:46:00,pass,13718,406,-5626.25,-1211.75,,397,167.9134,4998,6725.3793,170.5032,2731,9077.5599,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1036,23/09/2008 13:37:00,pass,1365,1883,-6171,83.25,,342,832.4642,886,640.6545,154.0065,2629,8840.0699,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1037,23/09/2008 15:23:00,pass,1448,498,-5693.75,-4391.25,,364,224.7093,5702,661.9575,163.3593,2826.25,8344.2198,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1038,23/09/2008 15:33:00,pass,6943,370,-5715.5,-3072.6667,,398,173.7402,21714,2962.707,174.3509,2561.75,8455.89,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1039,23/09/2008 15:58:00,pass,4796,338,-5663.5,-5648.5,,227,154.5952,12400,2117.1225,95.8797,2665.25,9511.29,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1040,23/09/2008 18:10:00,pass,2914,818,-5329.25,-1056.25,,378,410.8174,2529,1355.3468,173.5022,2632.5,8683.7899,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1041,23/09/2008 18:36:00,pass,1616,773,-5720.25,-4891.75,,225,356.0799,15551,809.1287,97.2193,2615.25,8562.79,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1042,23/09/2008 18:56:00,pass,10025,459,-5337,-3470,,573,203.3994,2944,4331.0843,244.4218,2619,8744.2,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1043,23/09/2008 20:18:00,pass,943,640,-5122.5,-178.75,1860.3994,448,303.5276,2398,420.9141,191.2503,2561,8543.17,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1044,23/09/2008 20:59:00,pass,5324,934,-5730.75,-906.5,,249,399.8553,605,2535.3966,104.5259,2761.5,8497.45,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1045,23/09/2008 21:26:00,pass,3311,705,-5287.5,-1596,,394,322.1909,3467,1371.8122,177.7965,2566.25,8212.12,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1046,23/09/2008 22:25:00,pass,72,779,-5621.5,-4871.25,,331,321.0446,4029,50.9117,155.6171,2643,8794.2698,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1047,24/09/2008 02:19:00,pass,3310,1097,-5596.25,-615,,559,497.3807,1932,1359.7693,228.7202,2709.75,9167.33,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1048,24/09/2008 02:44:00,pass,7760,1736,-5650.5,-14228.667,,412,783.5175,13599,3405.2133,183.5618,2705.25,9387.57,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1049,24/09/2008 03:32:00,pass,628,420,-5295,-6073.3333,,656,194.8025,9931,263.5809,293.1272,2713.75,8637.8899,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1050,24/09/2008 03:40:00,pass,1303,551,-5344.25,85,,113,252.7837,1150,547.0219,50.9207,2619.75,8611.2602,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1051,24/09/2008 05:13:00,pass,2679,243,-5412.25,270.5,,367,114.1676,836,1140.7811,158.279,2641.25,8818.9698,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1052,24/09/2008 05:22:00,pass,11468,795,-5336.75,-452,,341,351.1157,2140,5218.9299,153.8839,2522.25,8587.0802,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1053,24/09/2008 06:13:00,pass,5013,497,-5407.5,9331.3333,,425,223.6552,17956,2046.7322,187.1693,2573.5,9004.7299,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1054,24/09/2008 06:14:00,pass,1468,721,-5535.5,-3293.5,,366,311.8338,5455,688.2259,163.0222,2649.25,9075.9,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1055,24/09/2008 07:23:00,pass,7391,364,-5490.25,-513.5,,487,155.7784,2170,3530.206,209.1236,2637,8347.8,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1056,24/09/2008 10:10:00,pass,6576,669,-5358.5,427.5,,249,300.9369,343,2826.0919,137.5609,2714.5,8801.05,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1057,24/09/2008 10:53:00,pass,11468,495,-5479.25,-2253,,319,224.0541,4264,4858.5655,136.1972,2604.5,9550.93,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1058,24/09/2008 10:59:00,pass,4137,830,-5278,2472.5,,237,359.2668,11243,1801.7498,104.2833,2609.5,8877.97,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1059,24/09/2008 11:47:00,pass,4954,711,-5611.75,396,,104,331.2918,1217,2162.4724,44.426,2629.5,8386.4499,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1060,24/09/2008 12:04:00,pass,1194,488,-5320,-6224.6667,,419,208.4754,11272,614.2006,183.4575,2619,8284.49,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1061,24/09/2008 12:35:00,pass,1443,1129,-5511.5,-1333.6667,,404,465.538,1958,797.2542,181.4929,2797.5,8978.0801,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1062,24/09/2008 13:01:00,pass,1941,419,-5535,-1029.5,,300,208.3187,1627,921.4275,127.914,2677,8634.6901,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1063,24/09/2008 15:05:00,fail,8751,392,-5477,187.5,,106,172.4084,818,3723.2834,50.7633,2657.75,8974.0602,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1064,24/09/2008 15:39:00,pass,3133,1124,-5408.75,105,,204,461.7289,1577,1389.5391,96.4642,2785,9047.8399,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1065,24/09/2008 15:42:00,pass,1310,368,-5699.25,-3969.6667,,593,171.3639,28863,621.2532,310.7893,2646,8702.9701,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1066,24/09/2008 15:43:00,pass,4137,487,-5301.75,-2523.6667,,353,224.1672,2672,1896.5092,174.9152,2642,8845.68,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1067,24/09/2008 16:26:00,pass,1070,759,-5377.75,-687.25,779.2002,252,358.9999,2763,537.2265,110.1529,2539.5,9223.8898,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1068,24/09/2008 17:54:00,pass,2482,393,-5228.25,-840.5,,288,176.0537,3562,1136.0154,134.9975,2544.5,8945.9399,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1069,24/09/2008 18:05:00,pass,379,368,-5234.25,-378.5,,367,165.024,780,169.0767,158.1863,2552.75,8663.93,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1070,25/09/2008 01:05:00,pass,7255,219,-5359.25,-7471.75,,326,99.5804,14193,3371.146,134.1079,2569.75,8946.8699,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1071,25/09/2008 02:03:00,pass,2977,1032,-5684.5,-212,,544,430.387,689,1361.824,226.5647,2586.75,8428.19,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1072,25/09/2008 06:21:00,pass,3005,1126,-5685.5,-5751.75,,639,550.3317,17284,1484.795,270.6221,2649.5,9666.6499,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1073,25/09/2008 07:12:00,pass,656,377,-5534,-1466.3333,,295,155.7412,1995,270.8444,130.5846,2797.5,8101.48,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1074,25/09/2008 07:58:00,pass,19581,851,-5685,-3149,,547,415.4251,2995,8780.5516,252.8694,2531.75,8369.34,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1075,25/09/2008 08:45:00,pass,1350,494,-5499.25,1046.75,,605,230.5174,7440,606.9714,258.2047,2658.5,8356.3,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1076,25/09/2008 09:31:00,pass,744,791,-5761.5,-359.25,,353,377.2872,1709,323.3238,184.5145,2535.75,8635.83,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1077,25/09/2008 10:23:00,pass,1163,284,-5523,-918.25,,451,124.5258,2248,546.3738,192.9119,2603.5,8945.9899,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1078,25/09/2008 11:08:00,pass,1260,608,-5424.75,-238.75,,151,273.0438,1190,589.9028,62.8145,2620.5,8478.3301,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1079,25/09/2008 11:09:00,pass,8352,925,-5977.25,-6325.3333,1397.3003,776,400.3094,18207,4804.8026,322.4417,2809,8163.3701,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1080,25/09/2008 11:55:00,pass,3127,1191,-4900.75,-656,,291,578.8157,2925,1429.8043,148.1764,2670.75,8857.67,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1081,25/09/2008 13:42:00,pass,9581,1027,-5264,4151.5,,41,428.4771,21910,4603.8267,18.1567,2482.5,8735.4199,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1082,25/09/2008 14:08:00,pass,10206,755,-5598.75,-5483,,67,354.9032,11562,5650.3283,32.9949,2741,8499.69,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1083,25/09/2008 14:28:00,pass,2138,481,-5588.25,-1407,,456,212.7822,23057,1096.0436,198.3841,2754.25,8919.38,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1084,25/09/2008 15:12:00,pass,2397,819,-5062.25,-1261.6667,,427,334.8725,2217,1106.2948,189.3374,2568,9208.9401,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1085,25/09/2008 15:40:00,pass,1945,857,-5434.25,-1225.5,,77,393.0304,2859,870.666,34.0722,2631.75,8908.3701,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1086,25/09/2008 15:55:00,pass,1649,906,-5455.25,797.5,,306,419.6025,12894,838.628,130.2203,2690,8159.59,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1087,25/09/2008 16:44:00,pass,3790,993,-5825.25,-4570.25,,278,420.973,10352,1838.5132,123.0376,2578.25,8860.4,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1088,25/09/2008 17:28:00,pass,6348,601,-5489.5,-496,,217,267.0387,1560,2637.9162,98.8163,2568,9027.1301,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1089,25/09/2008 17:29:00,pass,1799,754,-5411,-58.25,,240,345.3655,757,849.0987,111.0946,2579,9278.5898,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
