session_id,source_file,observation_label,source_batch_index,source_order,operating_mode,source_samples,cutter_torque_mean,cutter_torque_std,cutter_torque_rms,cutter_torque_abs_peak,cutter_follow_error_mean,cutter_follow_error_std,cutter_follow_error_rms,cutter_follow_error_abs_peak,film_follow_error_mean,film_follow_error_std,film_follow_error_rms,film_follow_error_abs_peak,health_deviation_index,rule_threshold,evidence_coverage,dominant_deviation_signal,rule_review_level,causal_root_cause_allowed,automatic_stop_allowed,automatic_replacement_allowed,allowed_action,data_nature
BD-0499,12-10T113726_498_mode1.csv,12-10,498,499,1,2048,-0.03634099,0.55636337,0.55754898,4.93284797,-0.00047134,0.09965212,0.09965323,1.18337821,1.06141571,0.14005581,1.07061615,2.07652068,4.83583061,3.77546317,可用,薄膜跟随误差绝对峰值,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0500,12-10T115528_499_mode1.csv,12-10,499,500,1,2048,-0.10301208,0.58089887,0.58996185,4.72258996,0.00023282,0.11659495,0.11659518,1.36917018,1.04426313,0.13306205,1.05270651,1.72110641,2.58217801,3.77546317,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0501,12-10T123459_500_mode1.csv,12-10,500,501,1,2048,-0.07292616,0.54901605,0.55383829,4.75855684,0.00029751,0.09779292,0.09779337,1.25792837,1.04945145,0.14144209,1.05894013,2.08370733,4.88140056,3.77546317,可用,薄膜跟随误差绝对峰值,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0502,12-18T135547_501_mode2.csv,12-18,501,502,2,2048,-0.18438269,0.77676988,0.79835357,5.14788579,-0.00021928,0.08623006,0.08623033,1.03473567,0.88863016,0.20693891,0.91240741,1.52668905,9.39001686,12,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0503,12-18T142736_502_mode2.csv,12-18,502,503,2,2048,-0.17680425,0.69138977,0.71363825,4.09762239,0.00053451,0.09280491,0.09280645,1.10236835,0.93762514,0.24289743,0.96857631,1.76616621,12,12,可用,薄膜跟随误差绝对峰值,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0504,12-18T145034_503_mode2.csv,12-18,503,504,2,2048,-0.21183403,0.75779201,0.7868433,5.06007862,0.0005488,0.08299556,0.08299738,0.92249584,0.87261117,0.20280077,0.8958674,1.37241959,7.65575445,12,可用,切刀跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0505,12-18T162309_504_mode2.csv,12-18,504,505,2,2048,-0.22270525,0.78124169,0.81236458,5.41051769,-0.00008302,0.08158135,0.08158139,0.85183334,0.88353302,0.20402332,0.90678339,1.3057748,8.64233827,12,可用,切刀跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0506,12-18T164614_505_mode2.csv,12-18,505,506,2,2048,-0.17696623,0.75453034,0.77500521,5.17190313,0.00025609,0.08329758,0.08329798,0.95828247,0.88156311,0.20101409,0.90419035,1.38230872,7.15610456,12,可用,切刀跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0507,12-19T124819_506_mode5.csv,12-19,506,507,5,2048,-0.17399815,0.87321772,0.89038449,5.607409,0.00082422,0.1839638,0.18396565,1.3442583,1.12365063,0.77069407,1.36255645,3.42367959,12,12,可用,薄膜跟随误差绝对峰值,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0508,12-25T120128_507_mode1.csv,12-25,507,508,1,2048,-0.16087135,0.7688699,0.78551927,5.22684669,-0.00035966,0.11539435,0.11539491,1.2244215,0.86465365,0.20448045,0.88850334,1.833557,6.03963667,3.77546317,可用,切刀转矩RMS,优先复核,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0509,12-25T124201_508_mode1.csv,12-25,508,509,1,2048,-0.09051115,0.67192946,0.67799813,5.20718002,0.00006387,0.10178859,0.10178861,1.19477081,0.91136446,0.18478848,0.92990966,1.82509446,3.51371295,3.77546317,可用,切刀转矩标准差,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0510,12-25T132503_509_mode1.csv,12-25,509,510,1,2048,-0.07302617,0.67206993,0.67602575,6.09813594,-0.00013065,0.1222384,0.12223847,1.51350164,0.99033247,0.2124071,1.01285497,2.09183669,4.93294816,3.77546317,可用,薄膜跟随误差绝对峰值,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0511,12-25T140726_510_mode1.csv,12-25,510,511,1,2048,-0.07907571,0.67990447,0.68448744,5.20141744,-0.0005674,0.10171283,0.10171441,1.15529918,0.8951721,0.18596572,0.91428461,1.80202579,3.70078079,3.77546317,可用,切刀转矩标准差,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0512,12-25T161546_511_mode1.csv,12-25,511,512,1,2048,-0.09299048,0.65504451,0.66161208,5.05103635,-0.00050113,0.09815793,0.09815921,1.20040607,0.94252404,0.18284178,0.96009514,1.777704,3.11764682,3.77546317,可用,切刀转矩标准差,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0513,12-25T163849_512_mode1.csv,12-25,512,513,1,2048,-0.15659005,0.72283774,0.73960452,5.12271451,0.00029539,0.11404711,0.11404749,1.22137355,0.89024012,0.20220173,0.91291457,1.9033184,4.94860366,3.77546317,可用,切刀转矩RMS,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0514,12-25T174528_513_mode1.csv,12-25,513,514,1,2048,-0.0951913,0.63091741,0.63805811,5.67600917,0.00023955,0.11979787,0.11979811,1.40393352,0.98985177,0.18664515,1.00729486,2.1919279,5.56761828,3.77546317,可用,薄膜跟随误差绝对峰值,优先复核,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0515,12-25T180856_514_mode1.csv,12-25,514,515,1,2048,-0.10332168,0.65395842,0.66207023,4.97323894,0.00125643,0.10106784,0.10107565,1.2501688,0.89189048,0.18797033,0.91148312,1.84330534,5.07602583,3.77546317,可用,切刀跟随误差均值,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0516,12-28T151444_515_mode2.csv,12-28,515,516,2,2048,-0.21582901,0.76425923,0.79415007,4.25653743,-0.0000797,0.09815399,0.09815402,1.19293689,0.95100075,0.26255299,0.98657818,1.87722992,12,12,可用,薄膜跟随误差标准差,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0517,12-28T155353_516_mode2.csv,12-28,516,517,2,2048,-0.21494154,0.74509343,0.77547668,4.23869991,0.00105493,0.09928485,0.09929045,1.14854145,0.92341386,0.25364485,0.95761624,1.90541756,12,12,可用,薄膜跟随误差绝对峰值,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0518,12-28T183459_517_mode2.csv,12-28,517,518,2,2048,-0.16134776,0.7538062,0.77088059,5.14840602,0.00048158,0.11234402,0.11234505,1.15102005,0.86009192,0.20472583,0.88412147,1.8875854,12,12,可用,薄膜跟随误差绝对峰值,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0519,12-28T185909_518_mode2.csv,12-28,518,519,2,2048,-0.11191035,0.73034243,0.73886669,5.28125524,-0.00067775,0.10219418,0.10219643,1.08760166,0.87174409,0.18936547,0.89207457,1.75886106,12,12,可用,薄膜跟随误差绝对峰值,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
