cycle_id,main_pressure_mean,return_pressure_mean,system_pressure_mean,motor_power_mean,main_flow_mean,tank_temperature_mean,system_vibration_mean,cooler_condition,cooler_state,cooler_severity,valve_condition,valve_state,valve_severity,pump_condition,pump_state,pump_severity,accumulator_condition,accumulator_state,accumulator_severity,stability_flag,stability_label,overall_severity,overall_severity_label,affected_component_count,automatic_maintenance_allowed,allowed_action,data_nature
980,157.86631,107.12800250000001,1.7343253333333335,2466.3944333333334,6.366993333333333,45.98035000000001,0.6250666666666667,20.0,效率降低,degraded,100.0,最佳状态,normal,2.0,严重泄漏,critical,130.0,最佳压力,normal,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
981,157.86618166666665,107.14873300000001,1.7338806666666666,2469.3705,6.3677600000000005,45.979466666666674,0.6241333333333334,20.0,效率降低,degraded,100.0,最佳状态,normal,2.0,严重泄漏,critical,130.0,最佳压力,normal,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
982,157.86610833333333,107.14791849999999,1.737131,2471.5977666666668,6.3663,45.976233333333326,0.6224000000000003,20.0,效率降低,degraded,100.0,最佳状态,normal,2.0,严重泄漏,critical,130.0,最佳压力,normal,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
983,157.88655166666666,107.16574166666666,1.727004166666667,2471.505766666666,6.372348333333333,45.96113333333333,0.6243500000000001,20.0,效率降低,degraded,100.0,最佳状态,normal,2.0,严重泄漏,critical,130.0,最佳压力,normal,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
984,158.09995333333333,107.33470783333333,1.7527688333333333,2460.3459,6.4697700000000005,45.98699999999999,0.6228,20.0,效率降低,degraded,100.0,最佳状态,normal,1.0,弱泄漏,degraded,130.0,最佳压力,normal,1,未稳定,1,退化,2,False,route_maintenance_review,public-derived-cycle-feature-table
985,158.35281333333333,106.77065566666667,1.7303985,2463.0532,6.424775000000001,45.98478333333333,0.6322166666666666,20.0,效率降低,degraded,73.0,接近故障,critical,1.0,弱泄漏,degraded,130.0,最佳压力,normal,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
986,158.36514999999997,106.75412983333332,1.7479371666666665,2463.463533333333,6.416828333333333,45.9825,0.625,20.0,效率降低,degraded,73.0,接近故障,critical,1.0,弱泄漏,degraded,130.0,最佳压力,normal,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
987,158.36707,106.75292950000001,1.7337636666666667,2461.1517999999996,6.411226666666667,45.9605,0.62625,20.0,效率降低,degraded,73.0,接近故障,critical,1.0,弱泄漏,degraded,130.0,最佳压力,normal,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
988,158.37296666666668,106.75212016666666,1.741526,2461.2548,6.417158333333333,45.95405000000001,0.6248166666666669,20.0,效率降低,degraded,73.0,接近故障,critical,1.0,弱泄漏,degraded,130.0,最佳压力,normal,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
989,158.3603983333333,106.74317099999999,1.7389706666666667,2459.8199666666665,6.418834999999999,45.960649999999994,0.6283666666666666,20.0,效率降低,degraded,73.0,接近故障,critical,1.0,弱泄漏,degraded,130.0,最佳压力,normal,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
990,158.36400833333335,106.751507,1.7326869999999999,2460.319466666667,6.427148333333333,45.9542,0.6275666666666666,20.0,效率降低,degraded,73.0,接近故障,critical,1.0,弱泄漏,degraded,130.0,最佳压力,normal,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
991,158.35823166666668,106.757202,1.7392374999999998,2461.8216333333335,6.439170000000001,45.967916666666675,0.6372666666666666,20.0,效率降低,degraded,73.0,接近故障,critical,1.0,弱泄漏,degraded,130.0,最佳压力,normal,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
992,158.36140166666667,106.7597595,1.743536,2465.1826,6.412111666666666,45.96311666666668,0.6362,20.0,效率降低,degraded,73.0,接近故障,critical,1.0,弱泄漏,degraded,130.0,最佳压力,normal,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
993,158.36722500000002,106.75375466666665,1.7356228333333334,2465.4,6.413615,45.94005,0.6369333333333334,20.0,效率降低,degraded,73.0,接近故障,critical,1.0,弱泄漏,degraded,130.0,最佳压力,normal,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
994,158.38176333333334,106.75381166666666,1.7357266666666669,2464.6213999999995,6.422456666666666,45.93730000000001,0.6378833333333334,20.0,效率降低,degraded,73.0,接近故障,critical,1.0,弱泄漏,degraded,130.0,最佳压力,normal,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
995,158.27836,107.03191833333334,1.7400495,2463.7598000000003,6.456363333333334,45.94156666666667,0.6330333333333332,20.0,效率降低,degraded,80.0,严重滞后,critical,1.0,弱泄漏,degraded,130.0,最佳压力,normal,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
996,158.29325666666668,107.02760866666667,1.7477355,2461.753233333333,6.457678333333334,45.94408333333333,0.6259833333333334,20.0,效率降低,degraded,80.0,严重滞后,critical,1.0,弱泄漏,degraded,130.0,最佳压力,normal,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
997,158.290235,107.03436716666667,1.7530588333333332,2461.9788666666664,6.457983333333333,45.91715,0.6290166666666667,20.0,效率降低,degraded,80.0,严重滞后,critical,1.0,弱泄漏,degraded,130.0,最佳压力,normal,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
998,158.29839166666667,107.001504,1.748513166666667,2462.4099333333334,6.456273333333334,45.91475,0.6366833333333335,20.0,效率降低,degraded,80.0,严重滞后,critical,1.0,弱泄漏,degraded,130.0,最佳压力,normal,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
999,158.27610833333333,107.02366416666666,1.7519878333333332,2462.749833333333,6.459861666666668,45.9337,0.6313333333333334,20.0,效率降低,degraded,80.0,严重滞后,critical,1.0,弱泄漏,degraded,130.0,最佳压力,normal,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1000,158.29226666666665,107.00708733333333,1.757049833333333,2465.472533333333,6.4599866666666665,45.91283333333334,0.6309333333333333,20.0,效率降低,degraded,80.0,严重滞后,critical,1.0,弱泄漏,degraded,130.0,最佳压力,normal,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1001,158.30271166666668,107.015886,1.7435811666666667,2463.6936,6.455665000000001,45.89688333333333,0.62885,20.0,效率降低,degraded,80.0,严重滞后,critical,1.0,弱泄漏,degraded,130.0,最佳压力,normal,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1002,158.29491833333333,107.02504366666666,1.7412938333333332,2463.590133333333,6.455051666666667,45.881766666666664,0.6252333333333333,20.0,效率降低,degraded,80.0,严重滞后,critical,1.0,弱泄漏,degraded,130.0,最佳压力,normal,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1003,158.27162333333334,107.00057166666667,1.741021,2461.5548,6.449733333333333,45.853383333333326,0.6279666666666668,20.0,效率降低,degraded,80.0,严重滞后,critical,1.0,弱泄漏,degraded,130.0,最佳压力,normal,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1004,158.27873833333334,107.00473816666667,1.7381325,2460.3278666666665,6.4507900000000005,45.860033333333334,0.6249333333333332,20.0,效率降低,degraded,80.0,严重滞后,critical,1.0,弱泄漏,degraded,130.0,最佳压力,normal,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1005,158.26043333333334,107.25229250000002,1.743795,2463.5962666666665,6.464856666666666,45.8308,0.6228166666666668,20.0,效率降低,degraded,90.0,轻微滞后,degraded,1.0,弱泄漏,degraded,130.0,最佳压力,normal,0,稳定,1,退化,3,False,route_maintenance_review,public-derived-cycle-feature-table
1006,158.24930166666667,107.25264783333333,1.7410676666666665,2462.7336999999998,6.462636666666667,45.84121666666667,0.6119833333333333,20.0,效率降低,degraded,90.0,轻微滞后,degraded,1.0,弱泄漏,degraded,130.0,最佳压力,normal,0,稳定,1,退化,3,False,route_maintenance_review,public-derived-cycle-feature-table
1007,158.22848833333333,107.20706733333333,1.7476536666666667,2458.5858666666663,6.462860000000001,45.82926666666666,0.6289166666666667,20.0,效率降低,degraded,90.0,轻微滞后,degraded,1.0,弱泄漏,degraded,130.0,最佳压力,normal,0,稳定,1,退化,3,False,route_maintenance_review,public-derived-cycle-feature-table
1008,158.23330833333333,107.21318316666665,1.7415795,2459.2063999999996,6.464663333333333,45.82923333333333,0.6253833333333335,20.0,效率降低,degraded,90.0,轻微滞后,degraded,1.0,弱泄漏,degraded,130.0,最佳压力,normal,0,稳定,1,退化,3,False,route_maintenance_review,public-derived-cycle-feature-table
1009,158.256385,107.22709900000001,1.7545990000000002,2460.208733333333,6.463708333333333,45.82556666666666,0.6262000000000001,20.0,效率降低,degraded,90.0,轻微滞后,degraded,1.0,弱泄漏,degraded,130.0,最佳压力,normal,0,稳定,1,退化,3,False,route_maintenance_review,public-derived-cycle-feature-table
1010,158.28598333333335,107.27192583333333,1.7577935,2460.1385,6.464493333333334,45.789,0.6256666666666667,20.0,效率降低,degraded,90.0,轻微滞后,degraded,1.0,弱泄漏,degraded,130.0,最佳压力,normal,0,稳定,1,退化,3,False,route_maintenance_review,public-derived-cycle-feature-table
1011,158.28011666666666,107.25883366666666,1.7460661666666668,2460.5187,6.4667699999999995,45.77923333333334,0.6308833333333334,20.0,效率降低,degraded,90.0,轻微滞后,degraded,1.0,弱泄漏,degraded,130.0,最佳压力,normal,0,稳定,1,退化,3,False,route_maintenance_review,public-derived-cycle-feature-table
1012,158.25929666666667,107.24625933333333,1.7564775000000004,2460.8725,6.466808333333334,45.802150000000005,0.6262000000000001,20.0,效率降低,degraded,90.0,轻微滞后,degraded,1.0,弱泄漏,degraded,130.0,最佳压力,normal,0,稳定,1,退化,3,False,route_maintenance_review,public-derived-cycle-feature-table
1013,158.27043333333336,107.24523516666666,1.7420601666666669,2463.6836,6.468923333333333,45.77981666666666,0.6259,20.0,效率降低,degraded,90.0,轻微滞后,degraded,1.0,弱泄漏,degraded,130.0,最佳压力,normal,0,稳定,1,退化,3,False,route_maintenance_review,public-derived-cycle-feature-table
1014,158.27781499999998,107.26404133333334,1.73892,2468.2145333333333,6.472018333333334,45.77005,0.6243666666666666,20.0,效率降低,degraded,90.0,轻微滞后,degraded,1.0,弱泄漏,degraded,130.0,最佳压力,normal,0,稳定,1,退化,3,False,route_maintenance_review,public-derived-cycle-feature-table
1015,158.22493999999998,107.38397216666667,1.749679,2467.5739666666664,6.470718333333332,45.76875000000002,0.6237999999999999,20.0,效率降低,degraded,100.0,最佳状态,normal,1.0,弱泄漏,degraded,130.0,最佳压力,normal,0,稳定,1,退化,2,False,route_maintenance_review,public-derived-cycle-feature-table
1016,158.22053,107.40494049999998,1.7412078333333336,2464.9640666666664,6.466875000000001,45.759566666666665,0.6214500000000002,20.0,效率降低,degraded,100.0,最佳状态,normal,1.0,弱泄漏,degraded,130.0,最佳压力,normal,0,稳定,1,退化,2,False,route_maintenance_review,public-derived-cycle-feature-table
1017,158.21006500000001,107.41650283333333,1.7462848333333334,2466.8451666666665,6.473515000000001,45.75633333333334,0.6238333333333334,20.0,效率降低,degraded,100.0,最佳状态,normal,1.0,弱泄漏,degraded,130.0,最佳压力,normal,0,稳定,1,退化,2,False,route_maintenance_review,public-derived-cycle-feature-table
1018,158.22782666666666,107.40216116666666,1.7436004999999999,2464.8380666666662,6.480426666666666,45.73619999999999,0.6208333333333332,20.0,效率降低,degraded,100.0,最佳状态,normal,1.0,弱泄漏,degraded,130.0,最佳压力,normal,0,稳定,1,退化,2,False,route_maintenance_review,public-derived-cycle-feature-table
1019,158.23594333333332,107.39432066666667,1.7639336666666667,2466.411833333333,6.4741816666666665,45.71918333333335,0.6287666666666667,20.0,效率降低,degraded,100.0,最佳状态,normal,1.0,弱泄漏,degraded,130.0,最佳压力,normal,0,稳定,1,退化,2,False,route_maintenance_review,public-derived-cycle-feature-table
1020,158.2395633333333,107.4193525,1.7589355000000002,2469.0355,6.465938333333334,45.71416666666667,0.6197500000000001,20.0,效率降低,degraded,100.0,最佳状态,normal,1.0,弱泄漏,degraded,130.0,最佳压力,normal,0,稳定,1,退化,2,False,route_maintenance_review,public-derived-cycle-feature-table
1021,158.2431983333333,107.412643,1.7627156666666666,2470.437333333333,6.476703333333332,45.690183333333344,0.6182333333333332,20.0,效率降低,degraded,100.0,最佳状态,normal,1.0,弱泄漏,degraded,130.0,最佳压力,normal,0,稳定,1,退化,2,False,route_maintenance_review,public-derived-cycle-feature-table
1022,158.24192833333333,107.40826216666669,1.7678088333333333,2470.4696,6.47057,45.69738333333334,0.6235166666666667,20.0,效率降低,degraded,100.0,最佳状态,normal,1.0,弱泄漏,degraded,130.0,最佳压力,normal,0,稳定,1,退化,2,False,route_maintenance_review,public-derived-cycle-feature-table
1023,158.23749666666666,107.42657516666667,1.7660466666666665,2469.7529,6.464285,45.705749999999995,0.6259166666666667,20.0,效率降低,degraded,100.0,最佳状态,normal,1.0,弱泄漏,degraded,130.0,最佳压力,normal,0,稳定,1,退化,2,False,route_maintenance_review,public-derived-cycle-feature-table
1024,158.25281,107.4393845,1.764775,2466.357433333333,6.466988333333332,45.718700000000005,0.6180166666666668,20.0,效率降低,degraded,100.0,最佳状态,normal,1.0,弱泄漏,degraded,130.0,最佳压力,normal,0,稳定,1,退化,2,False,route_maintenance_review,public-derived-cycle-feature-table
1025,158.620275,107.66746666666667,1.813347,2459.956,6.678453333333332,45.71248333333334,0.6212333333333334,20.0,效率降低,degraded,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,1,退化,1,False,route_maintenance_review,public-derived-cycle-feature-table
1026,158.86870000000002,107.06994633333335,1.8052921666666668,2464.4697666666666,6.624378333333333,45.70063333333334,0.6191166666666668,20.0,效率降低,degraded,73.0,接近故障,critical,0.0,无泄漏,normal,130.0,最佳压力,normal,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
1027,158.85946,107.09063,1.8020250000000002,2463.4810999999995,6.63749,45.7092,0.6262666666666667,20.0,效率降低,degraded,73.0,接近故障,critical,0.0,无泄漏,normal,130.0,最佳压力,normal,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
1028,158.87451666666666,107.092671,1.8028183333333334,2459.3543,6.644780000000001,45.70946666666667,0.6184333333333334,20.0,效率降低,degraded,73.0,接近故障,critical,0.0,无泄漏,normal,130.0,最佳压力,normal,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
1029,158.87314166666667,107.08469783333334,1.7885983333333333,2460.3677,6.631051666666666,45.71853333333333,0.6196666666666667,20.0,效率降低,degraded,73.0,接近故障,critical,0.0,无泄漏,normal,130.0,最佳压力,normal,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
1030,158.86298499999998,107.06908116666666,1.7846085,2460.4541,6.630733333333334,45.74115,0.6169166666666667,20.0,效率降低,degraded,73.0,接近故障,critical,0.0,无泄漏,normal,130.0,最佳压力,normal,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
1031,158.85509166666668,107.07657733333332,1.7900915,2460.046533333333,6.628526666666667,45.75725,0.6226833333333334,20.0,效率降低,degraded,73.0,接近故障,critical,0.0,无泄漏,normal,130.0,最佳压力,normal,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
