借款号,放款成功,借款金额,学历等级,历史成功次数,授信额度,有征信报告,描述字数,有效字符率,复杂词比例,主题1,主题2,主题3,主题4,信用画像,风险信号
778634,0,85600,3,1,85600,有,90,0.756,0,0.003,0.003,0.987,0.003,优质,
778635,0,148000,3,1,148000,有,219,0.74,0,0.003,0.003,0.003,0.003,优质,
778636,0,139500,3,1,139500,有,100,0.76,0,0.003,0.003,0.134,0.003,优质,
778637,0,90800,1,1,90800,有,103,0.767,0,0.003,0.003,0.988,0.003,优质,
778638,0,66700,3,1,66700,有,106,0.745,0,0.003,0.003,0.988,0.003,优质,
778639,0,116000,2,1,116000,有,92,0.761,0,0.003,0.003,0.003,0.438,优质,
778640,0,64400,2,1,64400,有,93,0.763,0.02,0.993,0.002,0.002,0.002,优质,
778641,0,161000,2,1,161000,有,90,0.756,0,0.003,0.003,0.954,0.036,优质,
778643,0,31600,1,1,31600,有,97,0.763,0,0.003,0.003,0.557,0.003,成长,
778644,0,85600,3,1,85600,有,89,0.753,0,0.003,0.003,0.003,0.987,优质,
778645,0,48300,2,1,48300,有,103,0.728,0.018,0.003,0.003,0.003,0.003,成长,
778646,0,106800,1,1,106800,有,102,0.765,0,0.003,0.003,0.003,0.989,优质,
778647,0,64400,1,1,64400,有,95,0.747,0,0.003,0.003,0.588,0.003,优质,
778648,0,146500,3,1,146500,有,96,0.74,0,0.003,0.003,0.79,0.003,优质,
778649,0,43700,2,1,43700,有,155,0.748,0,0.003,0.003,0.003,0.003,成长,
778650,0,72100,3,1,72100,有,88,0.75,0,0.003,0.037,0.071,0.003,优质,
778651,0,77500,1,1,77500,有,90,0.756,0,0.003,0.036,0.954,0.003,优质,
778652,0,108000,3,1,108000,有,94,0.734,0,0.003,0.003,0.988,0.003,优质,
778653,0,111700,3,1,111700,有,89,0.753,0,0.003,0.003,0.988,0.003,优质,
778654,0,49900,2,1,49900,有,103,0.767,0,0.087,0.003,0.904,0.003,成长,
778655,0,31100,2,1,31100,有,97,0.763,0,0.003,0.003,0.003,0.987,成长,
778656,0,132500,2,1,132500,有,93,0.753,0,0.003,0.003,0.692,0.298,优质,
778657,0,60100,3,1,60100,有,100,0.76,0,0.003,0.003,0.987,0.003,优质,
778658,0,49900,2,1,49900,有,101,0.762,0,0.003,0.003,0.003,0.003,成长,
778659,0,142500,4,1,142500,有,105,0.771,0,0.003,0.003,0.987,0.003,优质,
778660,0,87400,3,1,87400,有,100,0.76,0,0.003,0.003,0.543,0.003,优质,
778661,0,43700,3,1,43700,有,88,0.75,0,0.003,0.003,0.033,0.958,成长,
778662,0,31600,3,1,31600,有,90,0.756,0,0.003,0.003,0.003,0.003,成长,
778668,0,66800,1,1,66800,有,105,0.762,0,0.003,0.003,0.921,0.003,优质,
778669,0,45600,1,1,45600,有,90,0.756,0,0.003,0.003,0.987,0.003,成长,
778670,0,91100,1,1,91100,有,103,0.757,0,0.003,0.003,0.987,0.003,优质,
778671,0,112700,4,1,112700,有,91,0.758,0,0.003,0.003,0.003,0.372,优质,
778672,0,120000,3,1,120000,有,98,0.755,0,0.993,0.002,0.002,0.002,优质,
778673,0,139500,3,1,139500,有,101,0.762,0,0.993,0.002,0.002,0.002,优质,
778675,0,106300,4,1,106300,有,95,0.758,0,0.993,0.002,0.002,0.002,优质,
778676,0,62800,3,1,62800,有,103,0.767,0,0.012,0.953,0.012,0.012,优质,
778677,0,43700,2,1,43700,有,106,0.745,0,0.993,0.002,0.002,0.002,成长,
778678,0,209500,2,1,209500,有,92,0.761,0.02,0.003,0.003,0.003,0.989,优质,
778679,0,57100,3,1,57100,有,95,0.758,0,0.003,0.003,0.987,0.003,优质,
778680,0,121500,2,1,121500,有,92,0.761,0,0.002,0.002,0.992,0.002,优质,
778681,0,91100,2,1,91100,有,93,0.763,0,0.003,0.003,0.364,0.626,优质,
778682,0,48300,2,1,48300,有,90,0.756,0,0.003,0.003,0.003,0.901,成长,
778683,0,45700,2,1,45700,有,102,0.765,0,0.003,0.003,0.003,0.003,成长,
778684,0,43700,1,1,43700,有,104,0.769,0.017,0.003,0.003,0.031,0.285,成长,
778687,0,49900,3,1,49900,有,102,0.765,0,0.003,0.003,0.803,0.188,成长,
778688,0,53100,3,1,53100,有,103,0.767,0,0.003,0.003,0.003,0.003,优质,
778689,0,85600,2,1,85600,有,103,0.767,0,0.003,0.003,0.797,0.003,优质,
778690,0,43700,2,1,43700,有,106,0.774,0,0.003,0.003,0.003,0.003,成长,
778691,0,179000,3,1,179000,有,94,0.734,0,0.003,0.003,0.467,0.525,优质,
778692,0,48300,2,1,48300,有,93,0.753,0,0.003,0.003,0.003,0.003,成长,
778695,0,60000,2,1,60000,有,108,0.778,0,0.003,0.003,0.003,0.342,优质,
778696,0,31600,1,1,31600,有,92,0.761,0,0.003,0.003,0.987,0.003,成长,
778697,0,84200,3,1,84200,有,93,0.763,0.02,0.003,0.003,0.462,0.003,优质,
778698,0,83500,2,1,83500,有,103,0.767,0,0.003,0.003,0.987,0.003,优质,
778699,0,65600,2,1,65600,有,101,0.762,0,0.003,0.003,0.194,0.067,优质,
778700,0,44200,3,1,44200,有,97,0.763,0,0.003,0.003,0.823,0.003,成长,
778701,0,109900,2,1,109900,有,92,0.761,0,0.003,0.003,0.988,0.003,优质,
778711,0,45600,1,1,45600,有,87,0.747,0,0.037,0.003,0.037,0.003,成长,
778712,0,48300,2,1,48300,有,94,0.766,0.039,0.003,0.003,0.957,0.003,成长,
778713,0,53400,3,1,53400,有,102,0.765,0,0.003,0.003,0.003,0.003,优质,
778714,0,97700,3,1,97700,有,92,0.761,0,0.003,0.003,0.692,0.298,优质,
778715,0,64400,2,1,64400,有,93,0.753,0,0.003,0.003,0.003,0.987,优质,
778716,0,134000,3,1,134000,有,104,0.769,0,0.993,0.002,0.002,0.002,优质,
778717,0,74400,3,1,74400,有,90,0.756,0,0.993,0.002,0.002,0.002,优质,
778719,0,37900,2,1,37900,有,101,0.762,0,0.993,0.002,0.002,0.002,成长,
778721,0,80500,2,1,80500,有,90,0.756,0,0.003,0.003,0.003,0.003,优质,
778722,0,110900,2,2,110900,无,93,0.731,0.019,0.003,0.003,0.061,0.93,成长,
778723,0,106800,3,1,106800,有,109,0.761,0,0.003,0.003,0.987,0.003,优质,
778724,0,158500,2,1,158500,有,98,0.755,0,0.003,0.003,0.889,0.102,优质,
778725,0,60700,2,1,60700,有,90,0.756,0,0.003,0.003,0.987,0.003,优质,
778726,0,85600,3,1,85600,有,100,0.76,0,0.003,0.003,0.987,0.003,优质,
778727,0,48300,2,1,48300,有,90,0.756,0,0.003,0.003,0.895,0.003,成长,
778728,0,200000,2,1,200000,有,108,0.778,0,0.003,0.003,0.725,0.003,优质,
778732,0,84800,2,1,84800,有,182,0.709,0.009,0.003,0.003,0.692,0.298,优质,
778735,0,128500,3,1,128500,有,94,0.755,0.019,0.003,0.003,0.003,0.989,优质,
778736,0,64400,2,1,64400,有,95,0.758,0,0.003,0.003,0.003,0.235,优质,
778737,0,171000,3,1,171000,有,87,0.747,0,0.001,0.155,0.379,0.001,优质,
778740,0,85000,2,1,85000,有,87,0.747,0,0.003,0.003,0.061,0.206,优质,
778741,0,85600,3,1,85600,有,101,0.762,0,0.993,0.002,0.002,0.002,优质,
778742,0,48300,1,1,48300,有,95,0.758,0,0.993,0.002,0.002,0.002,成长,
778743,0,128900,3,1,128900,有,95,0.758,0,0.003,0.003,0.638,0.352,优质,
778744,0,43700,1,1,43700,有,102,0.765,0.018,0.003,0.003,0.956,0.035,成长,
778745,0,91100,2,1,91100,有,100,0.76,0,0.003,0.003,0.194,0.003,优质,
778746,0,48300,2,1,48300,有,105,0.724,0.017,0.003,0.003,0.889,0.003,成长,
778747,0,85600,2,1,85600,有,103,0.767,0,0.003,0.003,0.638,0.067,优质,
778748,0,43700,3,1,43700,有,89,0.753,0,0.003,0.003,0.003,0.988,成长,
778749,0,31600,1,1,31600,有,95,0.758,0,0.003,0.003,0.988,0.003,成长,
778750,0,134000,3,1,134000,有,102,0.765,0,0.003,0.003,0.957,0.034,优质,
778751,0,98800,2,1,98800,有,104,0.769,0,0.003,0.003,0.257,0.733,优质,
778753,0,59200,2,1,59200,有,92,0.761,0,0.003,0.003,0.987,0.003,优质,
778754,0,57100,3,1,57100,有,101,0.752,0,0.003,0.003,0.003,0.86,优质,
778755,0,111700,3,1,111700,有,101,0.762,0,0.993,0.002,0.002,0.002,优质,
778756,0,175000,2,1,175000,有,92,0.761,0.02,0.002,0.086,0.842,0.069,优质,
778757,0,196000,3,1,196000,有,103,0.767,0,0.003,0.003,0.003,0.003,优质,
778761,0,116000,2,1,116000,有,97,0.763,0,0.003,0.003,0.448,0.003,优质,
778762,0,87400,2,1,87400,有,101,0.762,0,0.003,0.003,0.957,0.034,优质,
778763,0,85600,2,1,85600,有,106,0.745,0,0.003,0.003,0.479,0.003,优质,
778764,0,55800,3,1,55800,有,102,0.765,0,0.003,0.003,0.924,0.067,优质,
778766,0,57100,1,1,57100,有,92,0.761,0,0.003,0.003,0.069,0.036,优质,
778767,0,48300,1,1,48300,有,96,0.76,0.019,0.003,0.003,0.69,0.063,成长,
778768,0,65600,3,1,65600,有,103,0.767,0,0.01,0.867,0.01,0.105,优质,
778770,0,87400,3,1,87400,有,103,0.767,0,0.003,0.003,0.988,0.003,优质,
778771,0,49900,2,1,49900,有,92,0.761,0,0.003,0.003,0.956,0.035,成长,
778772,0,111700,3,1,111700,有,102,0.765,0,0.002,0.103,0.859,0.035,优质,
778773,0,31600,1,1,31600,有,102,0.765,0,0.003,0.003,0.003,0.003,成长,
778774,0,111700,4,1,111700,有,97,0.753,0,0.003,0.003,0.397,0.003,优质,
778775,0,45600,2,1,45600,有,92,0.761,0,0.003,0.003,0.988,0.003,成长,
778776,0,65600,4,1,65600,有,93,0.763,0,0.003,0.003,0.987,0.003,优质,
778777,0,64400,3,1,64400,有,101,0.752,0,0.003,0.003,0.003,0.035,优质,
781680,0,85600,3,1,85600,有,103,0.767,0,0.003,0.003,0.924,0.067,优质,
781682,0,31600,2,1,31600,有,95,0.737,0,0.003,0.003,0.987,0.003,成长,
781683,0,111700,3,1,111700,有,105,0.743,0,0.003,0.003,0.924,0.003,优质,
781684,0,85600,3,1,85600,有,97,0.742,0.038,0.003,0.003,0.003,0.989,优质,
781685,0,80500,1,1,80500,有,92,0.761,0,0.003,0.003,0.988,0.003,优质,
781686,0,145000,3,1,145000,有,91,0.758,0,0.003,0.003,0.003,0.989,优质,
781687,0,83800,2,1,83800,有,95,0.737,0,0.003,0.003,0.003,0.003,优质,
781688,0,93000,2,1,93000,有,95,0.758,0,0.003,0.003,0.561,0.003,优质,
781689,0,85600,3,1,85600,有,103,0.767,0,0.003,0.003,0.856,0.003,优质,
781690,0,67000,3,1,67000,有,95,0.737,0,0.003,0.003,0.987,0.003,优质,
781691,0,110300,3,1,110300,有,95,0.758,0,0.003,0.003,0.987,0.003,优质,
781692,0,209500,3,1,209500,有,92,0.761,0,0.003,0.003,0.003,0.895,优质,
781693,0,91100,2,1,91100,有,98,0.755,0,0.003,0.003,0.495,0.495,优质,
781694,0,86800,1,1,86800,有,92,0.761,0,0.003,0.003,0.034,0.003,优质,
781695,0,135500,3,1,135500,有,96,0.74,0,0.003,0.003,0.148,0.003,优质,
781696,0,111600,2,1,111600,有,97,0.763,0,0.003,0.034,0.188,0.003,优质,
781699,0,209500,3,1,209500,有,95,0.758,0,0.035,0.003,0.956,0.003,优质,
781700,0,87400,2,1,87400,有,98,0.755,0,0.003,0.003,0.085,0.907,优质,
781701,0,243000,2,1,243000,有,101,0.762,0,0.003,0.003,0.034,0.003,优质,
781702,0,60700,2,1,60700,有,91,0.758,0.02,0.003,0.003,0.924,0.035,优质,
781703,0,139500,3,1,139500,有,93,0.753,0,0.003,0.003,0.987,0.003,优质,
781705,0,89300,2,1,89300,有,93,0.753,0,0.003,0.003,0.467,0.525,优质,
781706,0,87400,2,1,87400,有,98,0.735,0,0.003,0.003,0.987,0.003,优质,
781707,0,139500,2,1,139500,有,92,0.761,0,0.003,0.003,0.834,0.157,优质,
781708,0,75400,3,1,75400,有,103,0.767,0,0.003,0.003,0.79,0.003,优质,
781709,0,45600,3,1,45600,有,155,0.742,0,0.003,0.003,0.065,0.003,成长,
781710,0,87400,3,1,87400,有,95,0.758,0,0.003,0.003,0.987,0.003,优质,
781711,0,85600,1,1,85600,有,92,0.761,0,0.003,0.003,0.003,0.987,优质,
781721,0,91100,2,1,91100,有,97,0.763,0.018,0.003,0.003,0.986,0.003,优质,
781723,0,45600,1,1,45600,有,92,0.761,0,0.003,0.003,0.003,0.003,成长,
781724,0,142500,2,1,142500,有,103,0.767,0.035,0.003,0.003,0.725,0.266,优质,
781725,0,85600,3,1,85600,有,96,0.76,0.019,0.003,0.003,0.003,0.003,优质,
781726,0,62800,1,1,62800,有,92,0.761,0.04,0.003,0.003,0.588,0.003,优质,
781727,0,30400,2,1,30400,有,89,0.753,0,0.003,0.003,0.987,0.003,成长,
781728,0,64400,3,1,64400,有,91,0.758,0,0.003,0.003,0.003,0.003,优质,
781729,0,76800,3,1,76800,有,90,0.756,0.02,0.003,0.003,0.987,0.003,优质,
781731,0,93000,3,1,93000,有,90,0.744,0,0.003,0.003,0.495,0.003,优质,
781733,0,43700,2,1,43700,有,91,0.758,0,0.003,0.003,0.954,0.003,成长,
781734,0,69500,1,1,69500,有,90,0.756,0,0.003,0.003,0.033,0.361,优质,
781735,0,51600,2,1,51600,有,88,0.75,0,0.003,0.003,0.003,0.003,优质,
781736,0,30400,2,1,30400,有,90,0.756,0,0.003,0.003,0.003,0.003,成长,
781737,0,99400,2,2,99400,无,89,0.753,0,0.003,0.003,0.003,0.989,成长,
781738,0,74300,1,1,74300,有,102,0.765,0,0.003,0.003,0.409,0.003,优质,
781739,0,54900,3,1,54900,有,91,0.758,0,0.003,0.003,0.987,0.003,优质,
781740,0,91100,2,1,91100,有,96,0.76,0.019,0.003,0.003,0.003,0.511,优质,
781741,0,60700,2,1,60700,有,102,0.765,0,0.003,0.003,0.987,0.003,优质,
781742,0,87400,3,1,87400,有,90,0.756,0,0.003,0.003,0.003,0.003,优质,
781743,0,64200,3,1,64200,有,98,0.755,0,0.036,0.003,0.921,0.003,优质,
781744,0,205500,3,1,205500,有,90,0.756,0,0.003,0.003,0.987,0.003,优质,
781745,0,57100,3,1,57100,有,91,0.758,0,0.003,0.003,0.956,0.003,优质,
781746,0,72800,1,1,72800,有,98,0.755,0,0.003,0.003,0.003,0.003,优质,
781747,0,151000,3,1,151000,有,89,0.753,0,0.003,0.003,0.003,0.2,优质,
781748,0,31600,2,1,31600,有,94,0.766,0.039,0.003,0.003,0.034,0.403,成长,
781749,0,97700,3,1,97700,有,89,0.753,0,0.003,0.003,0.003,0.757,优质,
781750,0,142500,3,1,142500,有,101,0.762,0,0.003,0.003,0.987,0.003,优质,
781751,0,36300,1,1,36300,有,92,0.761,0,0.003,0.003,0.003,0.003,成长,
781752,0,45600,2,1,45600,有,93,0.753,0,0.003,0.003,0.386,0.605,成长,
781753,0,30400,2,1,30400,有,93,0.763,0.02,0.003,0.003,0.543,0.003,成长,
781754,0,149000,2,1,149000,有,92,0.761,0.04,0.003,0.003,0.102,0.003,优质,
781755,0,132500,3,1,132500,有,95,0.768,0,0.003,0.003,0.692,0.003,优质,
781756,0,88100,2,1,88100,有,97,0.763,0.019,0.003,0.035,0.416,0.003,优质,
781757,0,78900,3,1,78900,有,105,0.771,0,0.003,0.003,0.987,0.003,优质,
781758,0,116000,3,1,116000,有,95,0.758,0,0.003,0.003,0.003,0.003,优质,
781759,0,105500,2,1,105500,有,102,0.755,0.017,0.003,0.003,0.987,0.003,优质,
781760,0,111700,3,1,111700,有,93,0.763,0,0.003,0.003,0.003,0.003,优质,
781761,0,106800,2,1,106800,有,91,0.758,0,0.003,0.003,0.003,0.065,优质,
781762,0,92100,3,1,92100,有,93,0.753,0,0.003,0.036,0.495,0.462,优质,
781763,0,181500,1,1,181500,有,92,0.761,0,0.003,0.003,0.448,0.003,优质,
781764,0,94900,3,1,94900,有,98,0.755,0,0.003,0.003,0.865,0.003,优质,
781765,0,89300,2,1,89300,有,89,0.753,0,0.003,0.003,0.003,0.003,优质,
781767,0,124500,3,1,124500,有,96,0.75,0,0.003,0.003,0.988,0.003,优质,
781768,0,57100,3,1,57100,有,92,0.761,0,0.003,0.003,0.779,0.003,优质,
781769,0,67000,2,1,67000,有,103,0.767,0,0.003,0.003,0.834,0.034,优质,
781770,0,98700,2,1,98700,有,92,0.761,0,0.003,0.003,0.003,0.003,优质,
781771,0,75900,3,1,75900,有,90,0.756,0,0.003,0.003,0.003,0.372,优质,
781773,0,160500,3,1,160500,有,92,0.761,0,0.003,0.003,0.003,0.036,优质,
781774,0,31600,1,1,31600,有,103,0.757,0,0.003,0.003,0.036,0.003,成长,
781776,0,87400,3,1,87400,有,97,0.763,0,0.002,0.002,0.196,0.06,优质,
781777,0,31600,2,1,31600,有,98,0.755,0,0.003,0.003,0.79,0.003,成长,
781778,0,139500,1,1,139500,有,98,0.735,0,0.003,0.003,0.003,0.003,优质,
781779,0,87400,2,1,87400,有,101,0.762,0,0.003,0.003,0.003,0.003,优质,
781781,0,42800,3,1,42800,有,103,0.767,0,0.003,0.003,0.987,0.003,成长,
781782,0,134000,2,1,134000,有,93,0.753,0,0.003,0.003,0.988,0.003,优质,
781783,0,209500,2,1,209500,有,87,0.747,0,0.003,0.003,0.003,0.003,优质,
781784,0,121500,2,1,121500,有,97,0.763,0,0.003,0.003,0.157,0.003,优质,
781786,0,100500,3,1,100500,有,91,0.758,0,0.002,0.002,0.002,0.002,优质,
781787,0,201000,3,1,201000,有,100,0.76,0,0.002,0.002,0.951,0.002,优质,
781788,0,104700,2,1,104700,有,97,0.742,0,0.003,0.003,0.79,0.003,优质,
781789,0,218000,3,1,218000,有,99,0.747,0.035,0.003,0.003,0.003,0.003,优质,
781791,0,168000,3,1,168000,有,100,0.76,0,0.003,0.003,0.003,0.003,优质,
781792,0,43700,2,1,43700,有,102,0.765,0,0.003,0.003,0.987,0.003,成长,
781793,0,93000,2,1,93000,有,93,0.763,0,0.003,0.003,0.003,0.988,优质,
781794,0,39500,2,1,39500,有,102,0.765,0,0.003,0.003,0.67,0.162,成长,
781795,0,83800,1,1,83800,有,91,0.758,0,0.003,0.003,0.177,0.583,优质,
781796,0,186500,1,1,186500,有,95,0.758,0,0.003,0.003,0.003,0.391,优质,
781797,0,120000,3,1,120000,有,96,0.771,0,0.003,0.003,0.003,0.003,优质,
781798,0,60700,1,1,60700,有,90,0.756,0,0.003,0.003,0.003,0.003,优质,
781799,0,139500,1,1,139500,有,92,0.75,0.02,0.003,0.003,0.856,0.134,优质,
781800,0,72900,2,1,72900,有,93,0.753,0,0.003,0.003,0.928,0.063,优质,
781801,0,55800,3,1,55800,有,103,0.767,0,0.003,0.003,0.988,0.003,优质,
781802,0,60100,3,1,60100,有,93,0.763,0,0.003,0.003,0.987,0.003,优质,
781807,0,68300,2,1,68300,有,92,0.75,0,0.003,0.003,0.892,0.003,优质,
781808,0,107500,2,1,107500,有,90,0.756,0,0.003,0.034,0.003,0.034,优质,
781811,0,139500,3,1,139500,有,94,0.734,0,0.003,0.003,0.003,0.188,优质,
781812,0,128900,2,1,128900,有,92,0.761,0,0.003,0.003,0.003,0.003,优质,
781813,0,130500,2,1,130500,有,97,0.753,0,0.003,0.003,0.067,0.448,优质,
781814,0,65400,2,1,65400,有,103,0.767,0,0.003,0.003,0.003,0.989,优质,
781816,0,55400,2,1,55400,有,98,0.735,0,0.003,0.003,0.829,0.003,优质,
781817,0,101900,3,1,101900,有,103,0.767,0,0.003,0.003,0.241,0.003,优质,
781818,0,80100,3,1,80100,有,93,0.753,0,0.003,0.003,0.065,0.003,优质,
781819,0,125500,4,1,125500,有,91,0.758,0,0.003,0.003,0.987,0.003,优质,
781820,0,109300,2,1,109300,有,103,0.767,0,0.003,0.003,0.988,0.003,优质,
781821,0,85600,3,1,85600,有,98,0.745,0,0.003,0.003,0.68,0.003,优质,
781822,0,104700,2,1,104700,有,104,0.769,0,0.003,0.003,0.921,0.003,优质,
781823,0,128900,2,1,128900,有,147,0.741,0,0.003,0.003,0.2,0.069,优质,
781824,0,137000,3,1,137000,有,157,0.752,0,0.003,0.003,0.003,0.003,优质,
781825,0,43700,3,1,43700,有,92,0.761,0,0.003,0.003,0.003,0.003,成长,
781826,0,30400,2,1,30400,有,105,0.771,0,0.003,0.003,0.921,0.003,成长,
781827,0,111700,2,1,111700,有,90,0.756,0,0.003,0.003,0.037,0.003,优质,
781828,0,69800,2,1,69800,有,105,0.771,0.034,0.003,0.003,0.892,0.035,优质,
781829,0,91100,2,1,91100,有,88,0.75,0,0.003,0.003,0.036,0.954,优质,
781830,0,170500,3,1,170500,有,95,0.758,0,0.003,0.003,0.987,0.003,优质,
781831,0,50600,2,1,50600,有,98,0.755,0,0.003,0.003,0.351,0.032,优质,
781832,0,142500,2,1,142500,有,90,0.756,0,0.003,0.003,0.479,0.003,优质,
781833,0,75600,2,1,75600,有,92,0.761,0,0.003,0.003,0.988,0.003,优质,
781834,0,91300,3,1,91300,有,92,0.761,0,0.003,0.003,0.003,0.313,优质,
781835,0,59500,2,1,59500,有,97,0.763,0.019,0.003,0.957,0.003,0.003,优质,
781836,0,83800,2,1,83800,有,103,0.767,0,0.011,0.958,0.011,0.011,优质,
781837,0,31600,3,1,31600,有,90,0.756,0,0.008,0.728,0.008,0.248,成长,
781838,0,72900,1,1,72900,有,98,0.755,0,0.01,0.771,0.01,0.2,优质,
781839,0,186500,3,1,186500,有,101,0.762,0,0.105,0.867,0.01,0.01,优质,
781840,0,67000,1,1,67000,有,87,0.747,0,0.983,0.001,0.013,0.001,优质,
781841,0,171000,4,1,171000,有,103,0.767,0,0.995,0.001,0.001,0.001,优质,
781842,0,93200,2,1,93200,有,100,0.76,0,0.995,0.001,0.001,0.001,优质,
781843,0,87400,2,1,87400,有,92,0.761,0,0.995,0.001,0.001,0.001,优质,
781844,0,60100,3,1,60100,有,89,0.753,0,0.995,0.001,0.001,0.001,优质,
781845,0,139500,2,1,139500,有,103,0.767,0,0.995,0.001,0.001,0.001,优质,
781846,0,118500,1,1,118500,有,90,0.756,0,0.995,0.001,0.001,0.001,优质,
781847,0,124500,1,1,124500,有,102,0.765,0,0.995,0.001,0.001,0.001,优质,
781848,0,93400,2,1,93400,有,89,0.753,0,0.012,0.953,0.012,0.012,优质,
781849,0,139500,3,1,139500,有,101,0.762,0,0.003,0.003,0.003,0.451,优质,
781851,0,42400,2,1,42400,有,182,0.709,0.009,0.001,0.089,0.498,0.001,成长,
781852,0,85600,3,1,85600,有,100,0.76,0,0.001,0.117,0.879,0.001,优质,
781853,0,64400,2,1,64400,有,98,0.755,0,0.003,0.003,0.003,0.003,优质,
781854,0,51900,3,1,51900,有,105,0.762,0,0.003,0.003,0.031,0.961,优质,
781855,0,45600,2,1,45600,有,95,0.758,0,0.085,0.003,0.742,0.003,成长,
781856,0,85600,1,1,85600,有,99,0.758,0.018,0.003,0.003,0.765,0.003,优质,
781857,0,42800,2,1,42800,有,94,0.766,0,0.036,0.003,0.823,0.003,成长,
781859,0,320500,3,1,320500,有,90,0.756,0,0.003,0.003,0.003,0.566,优质,
781860,0,200000,1,1,200000,有,95,0.737,0,0.003,0.003,0.058,0.934,优质,
781862,0,42800,1,1,42800,有,102,0.765,0,0.003,0.003,0.711,0.28,成长,
781863,0,101500,1,1,101500,有,92,0.75,0,0.003,0.003,0.003,0.003,优质,
781864,0,85600,3,1,85600,有,102,0.765,0,0.003,0.003,0.003,0.272,优质,
781865,0,69900,3,1,69900,有,92,0.761,0,0.003,0.003,0.003,0.003,优质,
781866,0,104700,2,1,104700,有,90,0.756,0,0.003,0.003,0.342,0.003,优质,
781867,0,68400,1,1,68400,有,95,0.758,0.019,0.012,0.953,0.012,0.012,优质,
781868,0,173000,2,1,173000,有,90,0.756,0,0.003,0.003,0.003,0.003,优质,
781869,0,45600,2,1,45600,有,95,0.737,0,0.003,0.003,0.233,0.757,成长,
781870,0,89300,1,1,89300,有,95,0.758,0,0.003,0.003,0.352,0.003,优质,
781871,0,44200,2,1,44200,有,101,0.762,0,0.003,0.003,0.003,0.003,成长,
781872,0,89300,1,1,89300,有,92,0.761,0,0.003,0.003,0.2,0.003,优质,
781873,0,71400,3,1,71400,有,95,0.758,0,0.003,0.003,0.003,0.035,优质,
781875,0,69900,2,1,69900,有,101,0.762,0,0.003,0.003,0.988,0.003,优质,
781876,0,31600,2,1,31600,有,92,0.761,0,0.003,0.003,0.003,0.035,成长,
781877,0,111700,3,1,111700,有,91,0.758,0,0.003,0.003,0.889,0.102,优质,
781878,0,139500,3,1,139500,有,103,0.767,0,0.003,0.003,0.036,0.003,优质,
781879,0,89300,2,1,89300,有,95,0.758,0,0.003,0.003,0.988,0.003,优质,
781885,0,50600,2,1,50600,有,94,0.766,0,0.003,0.003,0.987,0.003,优质,
781886,0,106300,3,1,106300,有,97,0.763,0,0.003,0.003,0.987,0.003,优质,
781887,0,93500,2,1,93500,有,91,0.758,0,0.003,0.003,0.851,0.071,优质,
781888,0,171000,3,1,171000,有,91,0.758,0,0.003,0.003,0.035,0.797,优质,
781889,0,48600,2,1,48600,有,90,0.756,0,0.003,0.003,0.003,0.961,成长,
781890,0,89600,2,1,89600,有,90,0.756,0,0.003,0.003,0.954,0.003,优质,
781891,0,104700,2,1,104700,有,102,0.765,0,0.003,0.003,0.003,0.003,优质,
781892,0,87400,3,1,87400,有,91,0.758,0,0.003,0.003,0.003,0.003,优质,
781893,0,69300,3,1,69300,有,156,0.737,0.012,0.003,0.003,0.003,0.003,优质,
781894,0,97700,2,1,97700,有,101,0.762,0,0.003,0.003,0.988,0.003,优质,
781895,0,94900,2,1,94900,有,93,0.753,0,0.003,0.003,0.003,0.003,优质,
781896,0,31600,2,1,31600,有,94,0.766,0,0.003,0.003,0.987,0.003,成长,
781898,0,139500,3,1,139500,有,93,0.742,0,0.003,0.003,0.003,0.989,优质,
781899,0,104700,3,1,104700,有,90,0.756,0,0.003,0.003,0.031,0.51,优质,
781900,0,64400,2,1,64400,有,99,0.747,0.019,0.993,0.002,0.002,0.002,优质,
781901,0,89300,3,1,89300,有,95,0.758,0,0.003,0.003,0.087,0.904,优质,
781902,0,31600,1,1,31600,有,94,0.766,0,0.003,0.003,0.956,0.003,成长,
781903,0,85600,2,1,85600,有,103,0.767,0,0.003,0.003,0.003,0.003,优质,
781904,0,57100,3,1,57100,有,100,0.76,0,0.003,0.003,0.809,0.003,优质,
781905,0,62800,3,1,62800,有,91,0.758,0,0.003,0.003,0.987,0.003,优质,
781906,0,31600,2,1,31600,有,101,0.752,0,0.003,0.003,0.003,0.003,成长,
781907,0,141000,2,1,141000,有,89,0.753,0,0.003,0.003,0.528,0.462,优质,
781908,0,139500,1,1,139500,有,93,0.753,0,0.003,0.003,0.987,0.003,优质,
781910,0,79000,3,1,79000,有,91,0.758,0,0.003,0.003,0.987,0.003,优质,
781912,0,139500,1,1,139500,有,89,0.753,0,0.003,0.003,0.988,0.003,优质,
781913,0,93000,2,1,93000,有,92,0.761,0,0.003,0.003,0.928,0.063,优质,
781914,0,136500,2,1,136500,有,92,0.75,0,0.003,0.003,0.987,0.003,优质,
781915,0,76800,3,1,76800,有,91,0.758,0,0.003,0.003,0.098,0.86,优质,
781916,0,31600,2,1,31600,有,95,0.758,0,0.003,0.003,0.194,0.606,成长,
781917,0,69800,1,1,69800,有,90,0.756,0,0.003,0.003,0.988,0.003,优质,
781918,0,171000,3,1,171000,有,101,0.762,0,0.003,0.003,0.987,0.003,优质,
